carriers,locs,lookup_loc_carriers
electricity,Sudan,"Sudan::Hydro_Power_Plant_small1::electricity,Sudan::Steam_turbine_petroleum_coke_SUDAN::electricity,Sudan::PV_Sudan_MSR5::electricity,Sudan::Hydro_Power_Plant_large3::electricity,Sudan::final_demand::electricity,Sudan::HFO_PP_SUDAN::electricity,Sudan::PV_Sudan_MSR4::electricity,Sudan::Hydro_Power_Plant_large1::electricity,Sudan::PV_Sudan_MSR2::electricity,Sudan::Diesel_Engine_SUDAN::electricity,Sudan::Hydro_Power_Plant_large2::electricity,Sudan::Solar_PV1::electricity,Sudan::OCGT_NG_SUDAN::electricity,Sudan::PV_Sudan_MSR3::electricity,Sudan::CCGT_NG_SUDAN::electricity,Sudan::Solar_PV2::electricity,Sudan::PV_Sudan_MSR1::electricity,Sudan::Hydro_Power_Plant_large4::electricity,Sudan::Bioenergy_Power_Plant::electricity,Sudan::Steam_turbine_NG_SUDAN::electricity"
