CtryName,Zone_ID,cluster
DRC_S,3294,16
DRC_S,3287,17
DRC_S,452,5
DRC_S,572,13
DRC_S,3103,19
DRC_S,158,49
DRC_S,2890,23
DRC_S,253,43
DRC_S,517,12
DRC_S,505,12
DRC_S,50,45
DRC_S,491,12
DRC_S,2838,1
DRC_S,592,13
DRC_S,236,43
DRC_S,3082,19
DRC_S,2803,1
DRC_S,3012,23
DRC_S,234,2
DRC_S,2863,23
DRC_S,2985,13
DRC_S,3297,16
DRC_S,2099,20
DRC_S,2999,23
DRC_S,3059,13
DRC_S,2924,13
DRC_S,3010,23
DRC_S,25,45
DRC_S,3289,37
DRC_S,30,45
DRC_S,22,45
DRC_S,251,43
DRC_S,3256,37
DRC_S,3039,13
DRC_S,243,43
DRC_S,3043,8
DRC_S,196,2
DRC_S,3172,49
DRC_S,3252,37
DRC_S,3293,16
DRC_S,2672,1
DRC_S,3038,13
DRC_S,3009,13
DRC_S,268,43
DRC_S,1819,20
DRC_S,263,40
DRC_S,248,43
DRC_S,595,23
DRC_S,3055,13
DRC_S,232,2
DRC_S,345,27
DRC_S,2582,1
DRC_S,2974,23
DRC_S,598,13
DRC_S,3284,16
DRC_S,1809,20
DRC_S,218,43
DRC_S,2778,1
DRC_S,2633,1
DRC_S,3298,16
DRC_S,2606,1
DRC_S,597,13
DRC_S,210,2
DRC_S,3292,16
DRC_S,389,48
DRC_S,2909,23
DRC_S,3046,13
DRC_S,194,2
DRC_S,3007,8
DRC_S,3014,13
DRC_S,594,13
DRC_S,255,40
DRC_S,2907,23
DRC_S,386,27
DRC_S,2723,1
DRC_S,2701,1
DRC_S,515,12
DRC_S,3037,13
DRC_S,3006,23
DRC_S,3296,16
DRC_S,3042,7
DRC_S,2860,23
DRC_S,3299,16
DRC_S,3026,8
DRC_S,339,16
DRC_S,569,13
DRC_S,3304,16
DRC_S,3288,16
DRC_S,3247,37
DRC_S,371,48
DRC_S,222,2
DRC_S,2855,23
DRC_S,349,27
DRC_S,296,48
DRC_S,223,2
DRC_S,599,1
DRC_S,2979,13
DRC_S,577,23
DRC_S,333,16
DRC_S,2767,1
DRC_S,2980,13
DRC_S,27,45
DRC_S,570,23
DRC_S,3279,16
DRC_S,2992,23
