Unnamed: 0,Burundi1,DRC_E1,DRC_E2,DRC_E3,DRC_E4,DRC_S1,DRC_S2,DRC_S3,DRC_S4,DRC_S5,DRC_S6,DRC_S7,DRC_S8,DRC_S9,DRC_S10,DRC_W1,DRC_W2,DRC_W3,DRC_W4,DRC_W5,DRC_W6,DRC_W7,DRC_W8,Djibouti1,Egypt_CN1,Egypt_CN2,Egypt_UE1,Eritrea1,Ethiopia1,Ethiopia2,Ethiopia3,Ethiopia4,Ethiopia5,Ethiopia6,KEN_MTKR1,KEN_WSTR1,KEN_WSTR2,KEN_WSTR3,Libya1,Libya2,Rwanda1,SouthSudan1,Sudan1,Sudan2,Sudan3,TAN_CR1,TAN_CR2,TAN_LR1,TAN_NR1,TAN_SWR1,Uganda1,Uganda2,Uganda3
2030/03/04 08:00:00,0.187267203,0.405657489,0.221273372,0.341546778,0.412619646,0.111756055,0.26250034,0.284269746,0.246072378,0.298721908,0.458506923,0.199697794,0.362930051,0.371965062,0.125689113,0.277461169,0.202236042,0.178488662,0.3085224,0.266471337,0.132062288,0.182470376,0.263203015,0.118316812,0.240914946,0.234979239,0.197541424,0.135185379,0.148125547,0.123585184,0.123963831,0.108734597,0.142406688,0.144254281,0.085804202,0.065540564,0.074562563,0.086419321,0.005164477,0.067773624,0.163036618,0.209981537,0.203889372,0.221702348,0.249520849,0.064839372,0.050425923,0.046624898,0.056353363,0.059605279,0.079453714,0.061408499,0.096981448
2030/03/04 09:00:00,0.403645219,0.545913225,0.43012065,0.541848579,0.54748358,0.113511246,0.46648659,0.477153706,0.425861456,0.511242259,0.545255449,0.225869363,0.524241889,0.536246702,0.241313306,0.42952289,0.361019636,0.396687923,0.453014867,0.456533241,0.355641972,0.325875375,0.433830175,0.274257392,0.447734513,0.450331839,0.423200722,0.368878377,0.377384684,0.358369408,0.309799305,0.326872415,0.34900927,0.381420847,0.251379117,0.202030667,0.244805834,0.254619991,0.160218657,0.291420777,0.308613436,0.422869645,0.432612937,0.451720702,0.472861915,0.225852622,0.160658874,0.137636071,0.162119531,0.129666546,0.235675752,0.231655708,0.304643045
2030/03/04 10:00:00,0.565016086,0.670000417,0.547395965,0.668689189,0.692944858,0.220294983,0.628457519,0.590652096,0.558663537,0.647931451,0.756951143,0.323816422,0.689292534,0.710393226,0.350407661,0.567890017,0.528032502,0.368637882,0.531771687,0.580963756,0.544106828,0.400838228,0.536106595,0.364858068,0.603560172,0.614665281,0.595322169,0.55784769,0.584027045,0.563888098,0.496411918,0.564032396,0.573755914,0.602813221,0.275278552,0.257648871,0.289218437,0.211859114,0.380965847,0.490789,0.465935133,0.589660855,0.611860796,0.628423354,0.636776708,0.542366848,0.49743272,0.410683507,0.505506566,0.214911391,0.242939606,0.371493812,0.406838179
2030/03/04 11:00:00,0.648636282,0.755851064,0.676168463,0.745311157,0.741983102,0.226429066,0.737877988,0.771557589,0.692852355,0.740059981,0.795886452,0.372067157,0.778943339,0.733940463,0.534625806,0.693501541,0.635790455,0.490134622,0.762315791,0.698611449,0.656001097,0.525252891,0.683998509,0.456128696,0.708999475,0.720526909,0.712140399,0.706652653,0.741207637,0.713078282,0.588969628,0.677937863,0.692391119,0.720308673,0.25484024,0.362236387,0.393661195,0.238737594,0.560335469,0.641010758,0.595468491,0.713135169,0.727277628,0.743266566,0.734202667,0.698373641,0.663691799,0.498825972,0.639140096,0.390750383,0.370350182,0.518990876,0.499249979
2030/03/04 12:00:00,0.645058981,0.769821026,0.597923324,0.69795842,0.673553609,0.202440311,0.693401097,0.757605613,0.711159058,0.689941577,0.703395462,0.342326961,0.77848784,0.683465597,0.658802823,0.701083912,0.784286418,0.504135416,0.799224441,0.764799071,0.721481003,0.548415001,0.724400986,0.516247536,0.752980753,0.768753504,0.766301368,0.72701218,0.705535719,0.789168707,0.664797991,0.727845417,0.695281046,0.804087637,0.239483216,0.423016339,0.386264332,0.327271176,0.676676926,0.720085912,0.635703639,0.777915254,0.784487364,0.798123518,0.778327604,0.791083605,0.740979891,0.632418165,0.741095479,0.563932775,0.458415166,0.571855867,0.644987826
2030/03/04 13:00:00,0.52697319,0.744928244,0.655485822,0.616485447,0.528372318,0.245558824,0.67123908,0.727612327,0.697141433,0.607149951,0.607198046,0.395953922,0.683178459,0.655741533,0.655366935,0.750389481,0.754842052,0.614724235,0.722298718,0.793905269,0.663513711,0.643497611,0.754649211,0.659283864,0.748281618,0.76433031,0.770349234,0.763182859,0.779618697,0.820271659,0.680399766,0.748255101,0.755220675,0.788879124,0.320765371,0.553452491,0.316608514,0.361813576,0.741497869,0.756369896,0.526272505,0.789949063,0.788564424,0.807810072,0.777091348,0.745205524,0.772075785,0.757350929,0.756365489,0.671571592,0.405710053,0.413315619,0.658363597
2030/03/04 14:00:00,0.562243074,0.591700459,0.644712237,0.529832987,0.385650341,0.205707612,0.587554739,0.647898078,0.625157469,0.478288802,0.526983173,0.38123701,0.567365642,0.579402496,0.468549194,0.674053174,0.735718524,0.605795639,0.711107305,0.700852695,0.616601892,0.63357418,0.645351568,0.726224444,0.690023452,0.706813201,0.72007925,0.696485112,0.699830017,0.801225484,0.645507344,0.698517629,0.632678237,0.721640556,0.260183392,0.4706477,0.30524237,0.378622268,0.751863535,0.7392588,0.460236997,0.738781728,0.738228874,0.74770709,0.713700359,0.741436775,0.768661454,0.672856975,0.773669208,0.717636723,0.405905832,0.378916063,0.596483583
2030/03/04 15:00:00,0.584882931,0.455463496,0.456481448,0.413283437,0.283361071,0.16615917,0.426741969,0.416415875,0.540155591,0.363657254,0.303333256,0.310093873,0.403375671,0.50673369,0.386792742,0.534767366,0.613421109,0.508755555,0.577963016,0.579433379,0.619291946,0.523089698,0.546661679,0.690082512,0.577287963,0.593585537,0.613781105,0.620266608,0.572981467,0.714981983,0.526186881,0.602362475,0.57231687,0.660616032,0.331265954,0.465955861,0.208139684,0.294104945,0.709625335,0.668097565,0.440072865,0.638615383,0.630329589,0.640062901,0.589115062,0.521953181,0.627611475,0.56361361,0.685755438,0.669926825,0.393074585,0.34662341,0.554125646
2030/03/04 16:00:00,0.393585344,0.204800584,0.319764028,0.238750866,0.144853253,0.100681661,0.315776583,0.311807848,0.373214967,0.27167186,0.18701368,0.194996814,0.308593792,0.300853476,0.283069355,0.351101472,0.413857892,0.362148457,0.376102417,0.404136827,0.459300128,0.379227682,0.384099545,0.537729372,0.414278197,0.427012581,0.452899146,0.50535644,0.515399332,0.598970673,0.398435299,0.459730851,0.461255142,0.549964872,0.281211941,0.34475071,0.229788067,0.345826834,0.61480752,0.540319362,0.343060382,0.482363234,0.466231874,0.47522742,0.422607889,0.490558351,0.541673057,0.514261016,0.3633604,0.519695401,0.3073871,0.479869021,0.422294393
2030/03/04 17:00:00,0.251495085,0.050261577,0.148678964,0.096740471,0.041040746,0.06683737,0.150956341,0.146712858,0.178838342,0.126500487,0.074974826,0.050644363,0.127933761,0.102180392,0.105128629,0.144983173,0.238849444,0.162936781,0.207166232,0.1799813,0.298361282,0.155754766,0.15573507,0.355270628,0.20805851,0.216570451,0.244246721,0.33755257,0.30695458,0.420815828,0.236865403,0.309121915,0.281801091,0.361732712,0.20751186,0.182824366,0.153316505,0.188371632,0.466516167,0.360194866,0.157503028,0.274853017,0.251321963,0.25979583,0.204014212,0.394331376,0.370937441,0.315712355,0.231443523,0.363383782,0.261410965,0.348131869,0.189147373
2030/03/04 18:00:00,0.09765773,0.000722987,0.003997237,0.006838184,1.74E-05,0.010878893,0.010386474,0.007110039,0.022335019,0.009289387,0.006281716,0.011868627,0.006362232,0.000986096,0.011242742,0.020568718,0.062753501,0.007021836,0.032534662,0.022874634,0.093000719,0.00497186,0.02472284,0.132811884,0.029998358,0.027561548,0.040452529,0.159001641,0.125986853,0.195391825,0.10666671,0.145953927,0.121309412,0.161741826,0.113811099,0.110116944,0.116021286,0.133164661,0.269860571,0.145551715,0.061912525,0.059536924,0.038180885,0.043416652,0.015644451,0.181046758,0.1630183,0.15210309,0.157590989,0.16930104,0.177113988,0.188090343,0.113744054
2030/03/04 19:00:00,0.01497319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236779,0,0,0.014541256,0,0,0,0.029685284,0.020687339,0.023241883,0.022873869,0.015605627,0.025197078,0.030576659,0.027481074,0.029844949,0.038934649,0.044167157,0.065272296,0.000659211,0.000177539,0,0,0,0,0.047726477,0.042378595,0.042597995,0.033881116,0.064656431,0.067815353,0.048901315,0.041685542
2030/03/04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-05,0,0,0,0,0,0,0.000795241,0,0.000394094,0,0.007427401,0,0,0
2030/03/04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 06:00:00,0,0.008314143,0.000183346,0.02154158,0.018325807,0.01858391,0.003724515,0.006506565,0.00423447,0.026147225,0.034039516,0.022004412,0.011825402,0.015422103,0.017503226,0,0,0.000357857,0,0,0,0.00061035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182989,0,0,0,0,0,0,0,0
2030/03/05 07:00:00,0.046920465,0.125889445,0.128661289,0.207211365,0.167643328,0.055637543,0.147448494,0.134202706,0.115023115,0.182100292,0.158551838,0.097484804,0.165469739,0.141744385,0.123543952,0.08078704,0.026433136,0.125269183,0.074690472,0.046437886,0.009409221,0.105350868,0.064018765,0.022,0.044244104,0.034047019,0.012513423,0.026057681,0.018184691,0.00900767,0.029470154,0.01110039,0.022437608,0.020198557,0.014737474,0.010839011,0.013308086,0.018095859,0,0,0.012924083,0.017188199,0.009896713,0.016744235,0.044466723,0.00194585,0.009869557,0.005579808,0.018808651,0.011354626,0.01456113,0,0.018943091
2030/03/05 08:00:00,0.235024129,0.295453066,0.351386276,0.464580735,0.40413896,0.09182526,0.375952265,0.389361793,0.352018347,0.380394937,0.358051838,0.237123775,0.340784335,0.386914439,0.349702419,0.318953547,0.200209595,0.358352696,0.322541926,0.24890538,0.168883984,0.340672956,0.288470287,0.14394058,0.239105598,0.235701007,0.195223453,0.154373486,0.156509679,0.125178035,0.160877445,0.14501695,0.152729152,0.144303414,0.072310283,0.056572426,0.088380673,0.103863425,0.005999049,0.069220011,0.115765824,0.210068983,0.207955353,0.225695825,0.261798233,0.078628343,0.081398492,0.062937293,0.10319238,0.070911584,0.098559186,0.05624003,0.083114806
2030/03/05 09:00:00,0.457722073,0.459001252,0.528792169,0.629468468,0.552782025,0.18608564,0.500780748,0.577424096,0.546848888,0.523279649,0.551302385,0.462572304,0.546523442,0.582253119,0.410819758,0.532733007,0.379019951,0.551915311,0.542868179,0.421026647,0.421135436,0.529195313,0.504154409,0.315316812,0.446034935,0.447973496,0.416490219,0.389414234,0.413348135,0.359940493,0.359199739,0.386006649,0.389255266,0.387149762,0.181598847,0.185695389,0.283196278,0.219940251,0.16396759,0.28583728,0.309925332,0.4205004,0.436010469,0.453465884,0.481187351,0.286905408,0.310000241,0.234629943,0.323255498,0.212272588,0.304679486,0.242251321,0.254834226
2030/03/05 10:00:00,0.615117962,0.530540259,0.619136866,0.725409217,0.63984734,0.264564014,0.60831128,0.636221872,0.610793268,0.609885297,0.66155101,0.526081618,0.654616758,0.699750802,0.498265726,0.672668515,0.566262646,0.582547452,0.703958531,0.575050562,0.536282452,0.627760948,0.661875178,0.479032948,0.6027601,0.607861072,0.585056025,0.589860944,0.606475086,0.567674678,0.466954518,0.592373959,0.60305179,0.602725314,0.414912495,0.432507663,0.542674682,0.557966127,0.383982973,0.485343353,0.462828055,0.594501768,0.61165483,0.630460955,0.641561966,0.446321021,0.453503984,0.373624622,0.485588349,0.336552435,0.515209114,0.492819845,0.481479091
2030/03/05 11:00:00,0.719511171,0.633768461,0.562152062,0.751543659,0.708681335,0.300860727,0.571508357,0.531656361,0.6740731,0.640527361,0.676117754,0.501004412,0.633048237,0.696571836,0.540067339,0.764764617,0.676777182,0.516032617,0.703716541,0.690322049,0.654356985,0.523170602,0.777404411,0.560739228,0.708299767,0.713550934,0.701264342,0.718942595,0.727852698,0.717588784,0.575388777,0.735387754,0.743996716,0.748818495,0.606431216,0.605981684,0.69537752,0.708819851,0.564475618,0.635048012,0.629875815,0.718776201,0.725369198,0.746394912,0.741752527,0.590697194,0.604679312,0.509728679,0.622967629,0.482677006,0.66815477,0.660796048,0.630227702
2030/03/05 12:00:00,0.666243968,0.679849812,0.688795305,0.702033264,0.715719995,0.445256055,0.650128056,0.692423027,0.700693297,0.637389094,0.577600364,0.575089461,0.604431379,0.681682709,0.55706371,0.799834602,0.696040044,0.673977522,0.712303776,0.784414763,0.810999946,0.710095312,0.801347106,0.649422416,0.756252752,0.76174299,0.75623222,0.777410785,0.82558013,0.806055654,0.637152971,0.795683072,0.815437195,0.803664417,0.654221839,0.628516595,0.807337172,0.738144228,0.682763869,0.714994167,0.742885385,0.788687813,0.780432528,0.806339423,0.783232321,0.758301343,0.740029209,0.661434847,0.680138721,0.505869471,0.798943693,0.774712102,0.718136921
2030/03/05 13:00:00,0.669906166,0.641077597,0.680822721,0.598837838,0.640432929,0.394852076,0.624838286,0.606743165,0.659090292,0.635033301,0.529233687,0.548843137,0.580427869,0.632667023,0.558558871,0.657897584,0.791495498,0.678138455,0.655633951,0.718208495,0.83323223,0.627369397,0.68100224,0.685422416,0.75272528,0.758289614,0.762153422,0.790136528,0.751208435,0.82609637,0.659044647,0.824294349,0.729279923,0.833816691,0.685787467,0.708690339,0.795295247,0.734507361,0.747960413,0.751158329,0.737652457,0.795983996,0.783411397,0.809740196,0.772987961,0.724958529,0.764346536,0.605880035,0.699989089,0.633511587,0.826121182,0.81527007,0.772970831
2030/03/05 14:00:00,0.581645219,0.461738423,0.541471929,0.426756757,0.504935451,0.33274481,0.518918915,0.46188005,0.571875758,0.589469133,0.417716197,0.536760784,0.484147922,0.581294831,0.577177823,0.649897134,0.68698073,0.587875578,0.674741932,0.750836794,0.802681945,0.591494253,0.699205117,0.712894396,0.696323064,0.701245623,0.713157969,0.742238376,0.680345883,0.811090515,0.606547274,0.786181692,0.686306301,0.761790241,0.563024615,0.604317212,0.78719135,0.555218045,0.762195802,0.734479767,0.777160202,0.740347942,0.732712582,0.751467719,0.709382234,0.740303757,0.740990681,0.755350617,0.652557063,0.624175877,0.81719732,0.772765895,0.73925716
2030/03/05 15:00:00,0.48745487,0.329776387,0.436125989,0.294750173,0.383098776,0.258780277,0.414101955,0.37504485,0.510180006,0.479334956,0.327658099,0.388119853,0.400979542,0.403050267,0.48437621,0.559722842,0.624441849,0.51566459,0.560670467,0.617877925,0.701429126,0.480959974,0.581734645,0.678894396,0.584201748,0.590007077,0.609260187,0.614356183,0.686489662,0.74314999,0.563999439,0.663119963,0.622961292,0.643194312,0.509499056,0.521319665,0.717333934,0.578615934,0.721340336,0.664523474,0.69290878,0.640436603,0.625404086,0.644484396,0.590628984,0.70101943,0.703764604,0.758722391,0.649662294,0.553866179,0.684604257,0.626667905,0.636408447
2030/03/05 16:00:00,0.33271403,0.181236128,0.289732039,0.195469508,0.167088561,0.218959343,0.291130139,0.238494769,0.291172493,0.239767283,0.266084001,0.238184559,0.215897608,0.246234938,0.320322177,0.367002137,0.453506844,0.342195153,0.378438569,0.43223164,0.538602287,0.289987991,0.405413216,0.52935314,0.418609611,0.425562378,0.451018511,0.491492726,0.580852715,0.616813293,0.397977093,0.495302679,0.521446939,0.570546597,0.398048084,0.37761582,0.562221703,0.359312774,0.624395478,0.538639243,0.447790282,0.483893748,0.462883761,0.47927207,0.41504386,0.580440881,0.597890702,0.644277489,0.495001826,0.429494462,0.543400375,0.479704083,0.443221738
2030/03/05 17:00:00,0.197502234,0.047151022,0.1167014,0.058045738,0.038367887,0.081860727,0.118081705,0.130197855,0.163155591,0.1185926,0.097887811,0.123957598,0.091733089,0.081304456,0.149907258,0.138881829,0.265957797,0.124229404,0.228749563,0.235534625,0.338430331,0.118188616,0.151662373,0.344270628,0.211312562,0.216681733,0.244835411,0.356663036,0.299477172,0.428108807,0.241963765,0.35050302,0.329471626,0.398578393,0.307546902,0.263233583,0.343988878,0.218671282,0.47375795,0.363806254,0.280943548,0.27635209,0.250090226,0.263587443,0.201047876,0.439132201,0.355905053,0.501954967,0.376118421,0.276992271,0.309790272,0.252637074,0.270921254
2030/03/05 18:00:00,0.072286863,0.000783897,0.002086919,0.006431046,1.74E-05,0.01132872,0.006496611,0.008147911,0.019725657,0.008682571,0.006482776,0.014964706,0.003675375,0.000945811,0.012405645,0.02336868,0.066111318,0.001809031,0.041345096,0.040962853,0.098248863,0.003898453,0.026661697,0.118729372,0.031305966,0.028216321,0.041855794,0.170227326,0.130844948,0.198707744,0.103180743,0.147331594,0.135422216,0.181698252,0.130836148,0.119060115,0.112552878,0.14178902,0.273794673,0.148618675,0.060458551,0.060293267,0.038631924,0.045268478,0.015722907,0.256346728,0.176353285,0.283341173,0.189869139,0.19706793,0.140778393,0.161001527,0.146183369
2030/03/05 19:00:00,0.014213584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236779,0,0,0.013541256,0,0,0,0.0331771,0.02046973,0.023716558,0.023567845,0.016162413,0.025851288,0.031944108,0.0336769,0.02602155,0.044834413,0.040535287,0.066671289,0.000911229,0.000160895,0,0,0,0,0.051803561,0.040913709,0.057521287,0.054863117,0.058207559,0.054395074,0.033214837,0.041466554
2030/03/05 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-05,0,0,0,0,0,0,0.000793373,0,0.000345416,0,0.006255829,0,0,0
2030/03/05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/03/06 06:00:00,0,0.012116395,0.000186566,0.021712058,0.017723913,0.045663495,0.003647843,0.006097473,0.005352499,0.032325609,0.03953839,0.020439706,0.013023316,0.01557861,0.019758468,0,0,0.000383618,0,0,0,0.000196468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182989,0,0,0,0,0,0,0,0
2030/03/06 07:00:00,0.040296693,0.168151022,0.093527739,0.1683614,0.182657957,0.213869377,0.154259469,0.156017016,0.152100838,0.180293087,0.205719808,0.105942402,0.173984807,0.157877362,0.166332661,0.061336778,0.042531978,0.088780002,0.069617753,0.040943146,0.028619262,0.093546377,0.049994784,0.025541256,0.045931859,0.035989404,0.013636507,0.025998437,0.018197706,0.00918946,0.030715416,0.011274787,0.022174483,0.0206183,0.015739452,0.011089256,0.013399285,0.018326057,0,0,0.008699616,0.019417265,0.010972386,0.017538331,0.043262659,0.001970411,0.010249538,0.005582625,0.018744434,0.011636921,0.017885514,0,0.019190544
2030/03/06 08:00:00,0.175429848,0.391186066,0.36535812,0.194291753,0.408493994,0.385203287,0.392476926,0.405149084,0.401536261,0.33319591,0.372522524,0.106244363,0.368861706,0.278491979,0.349386694,0.254465817,0.258390734,0.350888008,0.282350721,0.178715714,0.213359143,0.339510988,0.235434676,0.173729372,0.240490718,0.23811345,0.198829197,0.144309512,0.144909542,0.126061713,0.166688917,0.146462994,0.143297654,0.152911626,0.113672688,0.120867875,0.083133743,0.126181337,0.006803058,0.074223767,0.127349947,0.224981213,0.209953394,0.226702246,0.257303856,0.088830191,0.106261925,0.082627207,0.09265179,0.09042399,0.059955532,0.057233621,0.09620915
2030/03/06 09:00:00,0.229824844,0.590897372,0.514803099,0.389012128,0.586110282,0.448116782,0.535028918,0.553232875,0.582178561,0.564531646,0.564103246,0.179179167,0.576191095,0.444761141,0.488652419,0.446970401,0.483980315,0.517107716,0.522401393,0.400500556,0.441550231,0.52304134,0.447633645,0.33629372,0.44595587,0.449871373,0.419678033,0.382734158,0.374792041,0.359324785,0.379316075,0.385941652,0.378476485,0.396237422,0.318421235,0.360592201,0.25372846,0.369830327,0.168041948,0.300881401,0.199964954,0.448611543,0.436483025,0.455917551,0.483832357,0.320135349,0.313158292,0.290806579,0.313129804,0.269309553,0.241190806,0.238511825,0.309853724
2030/03/06 10:00:00,0.377576408,0.710692532,0.659665502,0.408015593,0.737465031,0.538435986,0.707781686,0.73166787,0.686099682,0.677219669,0.573284995,0.312660294,0.701321215,0.535395009,0.684054839,0.63970904,0.638784026,0.634915571,0.672341025,0.604103752,0.634310467,0.645506422,0.648386302,0.454963672,0.599381428,0.609062005,0.586892724,0.593707864,0.523525699,0.564955668,0.558685047,0.587136129,0.492240093,0.575028033,0.547274051,0.555741738,0.5320368,0.568361273,0.387456375,0.499811059,0.267897036,0.612324834,0.608533642,0.624508796,0.641784087,0.380321132,0.4979321,0.316064316,0.490244369,0.447290395,0.517233759,0.448994358,0.528695829
2030/03/06 11:00:00,0.357377122,0.752784314,0.647923289,0.531832987,0.781171063,0.479348616,0.763340748,0.780508646,0.797069633,0.683237585,0.669913846,0.433010294,0.722650654,0.61986631,0.770304839,0.74211993,0.719780379,0.636611816,0.78399071,0.758766125,0.776536313,0.673704916,0.725402776,0.539963672,0.701341518,0.71189425,0.701390019,0.737136865,0.657555577,0.710656619,0.669424002,0.72458262,0.669889308,0.685625805,0.692564441,0.628810686,0.630407563,0.643463503,0.567459949,0.650986533,0.219227426,0.723481136,0.719501066,0.734192092,0.741013445,0.541397876,0.662585419,0.492177039,0.641646613,0.625033014,0.600835523,0.622143656,0.632744573
2030/03/06 12:00:00,0.441759607,0.743260743,0.672839165,0.630732502,0.750037757,0.541410035,0.687237186,0.702159224,0.7702872,0.542779747,0.601286982,0.422347794,0.683916362,0.681160784,0.638643145,0.775344111,0.755633362,0.629975048,0.79071182,0.802224907,0.839803032,0.666900709,0.780655953,0.691716136,0.747452017,0.756693435,0.751894072,0.820437947,0.666640346,0.795507294,0.685939431,0.786516984,0.703139322,0.716074433,0.753445164,0.696119393,0.752280268,0.78557751,0.683442818,0.738004758,0.256095936,0.785773992,0.773698002,0.793067334,0.78500332,0.506799492,0.703495631,0.506528103,0.722694337,0.629581583,0.750575078,0.783563508,0.732050778
2030/03/06 13:00:00,0.502488829,0.68812766,0.635332247,0.548810464,0.593986479,0.552958478,0.616757647,0.638464531,0.719499278,0.558995716,0.58039533,0.622719608,0.694747029,0.682048485,0.663482258,0.708831308,0.754977698,0.651571869,0.766047979,0.787507496,0.844701922,0.565264617,0.752248618,0.714927344,0.743535182,0.752914481,0.756662575,0.785516257,0.741101714,0.818463635,0.707759535,0.728051126,0.589780563,0.658820236,0.766540995,0.671055713,0.686747888,0.714291301,0.746313903,0.769308884,0.3665617,0.7908303,0.775970864,0.795384315,0.771742887,0.570454889,0.597130175,0.591165582,0.744045056,0.701789674,0.616923844,0.789330485,0.713534263
2030/03/06 14:00:00,0.580711349,0.580961619,0.538523261,0.543384615,0.384685633,0.513384083,0.534026473,0.582817391,0.668939613,0.34817001,0.413809871,0.42937402,0.538019606,0.582640285,0.596917742,0.594087328,0.703329809,0.549796815,0.714576301,0.749454432,0.791404833,0.484832809,0.697940287,0.67382174,0.686949669,0.695612535,0.707276532,0.736669947,0.637877042,0.801830388,0.646488213,0.675790888,0.669205229,0.701152863,0.730020399,0.638743176,0.726662856,0.54222886,0.756456058,0.748482668,0.360646817,0.737643079,0.724843199,0.7382608,0.707902843,0.585033985,0.681825461,0.676040444,0.687138147,0.695944191,0.629788681,0.678416399,0.647214927
