CtryName,Zone_ID,cluster
DRC_S,3294,6
DRC_S,3287,1
DRC_S,452,7
DRC_S,572,2
DRC_S,3103,2
DRC_S,158,2
DRC_S,2890,2
DRC_S,253,7
DRC_S,517,5
DRC_S,505,5
DRC_S,50,4
DRC_S,491,5
DRC_S,2838,9
DRC_S,592,2
DRC_S,236,10
DRC_S,3082,2
DRC_S,2803,2
DRC_S,3012,2
DRC_S,234,10
DRC_S,2863,2
DRC_S,2985,2
DRC_S,3297,6
DRC_S,2099,4
DRC_S,2999,2
DRC_S,3059,2
DRC_S,2924,2
DRC_S,3010,2
DRC_S,25,4
DRC_S,3289,6
DRC_S,30,4
DRC_S,22,4
DRC_S,251,7
DRC_S,3256,6
DRC_S,3039,2
DRC_S,243,10
DRC_S,3043,2
DRC_S,196,10
DRC_S,3172,2
DRC_S,3252,6
DRC_S,3293,6
DRC_S,2672,9
DRC_S,3038,2
DRC_S,3009,2
DRC_S,268,7
DRC_S,1819,4
DRC_S,263,1
DRC_S,248,10
DRC_S,595,2
DRC_S,3055,2
DRC_S,232,10
DRC_S,345,7
DRC_S,2582,9
DRC_S,2974,2
DRC_S,598,2
DRC_S,3284,6
DRC_S,1809,4
DRC_S,218,10
DRC_S,2778,9
DRC_S,2633,3
DRC_S,3298,6
DRC_S,2606,9
DRC_S,597,2
DRC_S,210,10
DRC_S,3292,6
DRC_S,389,7
DRC_S,2909,2
DRC_S,3046,2
DRC_S,194,10
DRC_S,3007,2
DRC_S,3014,2
DRC_S,594,2
DRC_S,255,1
DRC_S,2907,2
DRC_S,386,7
DRC_S,2723,3
DRC_S,2701,9
DRC_S,515,5
DRC_S,3037,2
DRC_S,3006,2
DRC_S,3296,6
DRC_S,3042,9
DRC_S,2860,2
DRC_S,3299,6
DRC_S,3026,2
DRC_S,339,6
DRC_S,569,2
DRC_S,3304,6
DRC_S,3288,6
DRC_S,3247,6
DRC_S,371,7
DRC_S,222,10
DRC_S,2855,2
DRC_S,349,7
DRC_S,296,7
DRC_S,223,10
DRC_S,599,2
DRC_S,2979,2
DRC_S,577,2
DRC_S,333,6
DRC_S,2767,9
DRC_S,2980,2
DRC_S,27,4
DRC_S,570,2
DRC_S,3279,6
DRC_S,2992,2
DRC_S,2551,3
DRC_S,258,7
DRC_S,3301,6
DRC_S,28,4
DRC_S,348,1
DRC_S,2961,2
DRC_S,493,5
DRC_S,568,2
DRC_S,359,6
DRC_S,2629,3
DRC_S,482,5
DRC_S,3077,9
DRC_S,3291,6
DRC_S,350,1
DRC_S,3264,6
DRC_S,593,2
DRC_S,509,5
DRC_S,571,2
DRC_S,385,7
DRC_S,590,2
DRC_S,2652,3
DRC_S,3300,6
DRC_S,2589,3
DRC_S,207,10
DRC_S,2640,3
DRC_S,225,10
DRC_S,3242,6
DRC_S,53,4
DRC_S,351,6
DRC_S,204,10
DRC_S,264,7
DRC_S,274,7
DRC_S,188,6
DRC_S,2777,9
DRC_S,3073,9
DRC_S,1848,4
DRC_S,2824,9
DRC_S,393,7
DRC_S,237,10
DRC_S,181,10
DRC_S,2775,9
DRC_S,454,7
DRC_S,3138,9
DRC_S,514,5
DRC_S,2690,3
DRC_S,564,2
DRC_S,3210,6
DRC_S,184,10
DRC_S,3119,9
DRC_S,3028,2
DRC_S,3259,6
DRC_S,2802,9
DRC_S,3243,6
DRC_S,2639,9
DRC_S,2746,9
DRC_S,2016,4
DRC_S,2982,2
DRC_S,3061,9
DRC_S,2983,2
DRC_S,2959,2
DRC_S,2566,3
DRC_S,3262,6
DRC_S,178,10
DRC_S,567,2
DRC_S,2889,2
DRC_S,553,9
DRC_S,2644,9
DRC_S,3305,6
DRC_S,3277,6
DRC_S,2865,9
DRC_S,3199,6
DRC_S,2830,2
DRC_S,3093,9
DRC_S,3303,6
DRC_S,2762,2
DRC_S,2950,2
DRC_S,2947,9
DRC_S,2789,2
DRC_S,335,7
DRC_S,2494,3
DRC_S,2957,9
DRC_S,365,7
DRC_S,2953,2
DRC_S,2948,2
DRC_S,552,9
DRC_S,2614,9
DRC_S,235,10
DRC_S,3085,2
DRC_S,55,4
DRC_S,2774,9
DRC_S,26,4
DRC_S,2829,2
DRC_S,183,10
DRC_S,2531,3
DRC_S,2955,2
DRC_S,354,6
DRC_S,2530,9
DRC_S,265,1
DRC_S,3282,6
DRC_S,2688,9
DRC_S,603,9
DRC_S,2940,2
DRC_S,21,4
DRC_S,2994,2
DRC_S,3053,2
DRC_S,3191,2
DRC_S,2109,4
DRC_S,434,7
DRC_S,3278,6
DRC_S,560,2
DRC_S,2966,2
DRC_S,2799,9
DRC_S,2958,9
DRC_S,596,2
DRC_S,182,10
DRC_S,2718,3
DRC_S,2976,2
DRC_S,3237,6
DRC_S,601,2
DRC_S,510,5
DRC_S,3032,9
DRC_S,2997,2
DRC_S,3251,6
DRC_S,387,7
DRC_S,2970,2
DRC_S,3116,9
DRC_S,2949,2
DRC_S,2087,4
DRC_S,591,2
DRC_S,2651,9
DRC_S,31,4
DRC_S,2866,2
DRC_S,2251,4
DRC_S,3124,9
DRC_S,554,9
DRC_S,3232,6
DRC_S,563,2
DRC_S,2848,9
DRC_S,604,9
DRC_S,602,2
DRC_S,2858,9
DRC_S,3120,2
DRC_S,3255,6
DRC_S,453,7
DRC_S,383,7
DRC_S,3235,6
DRC_S,2758,2
DRC_S,3263,6
DRC_S,589,3
DRC_S,2752,9
DRC_S,536,5
DRC_S,566,2
DRC_S,2713,3
DRC_S,2655,3
DRC_S,2895,2
DRC_S,2708,3
DRC_S,2901,2
DRC_S,2664,9
DRC_S,2841,9
DRC_S,2843,9
DRC_S,2734,3
DRC_S,2741,9
DRC_S,2702,3
DRC_S,2828,2
DRC_S,586,3
DRC_S,3233,6
DRC_S,2706,9
DRC_S,2707,3
DRC_S,3239,6
DRC_S,20,4
DRC_S,2684,3
DRC_S,2825,2
DRC_S,2500,3
DRC_S,600,3
DRC_S,2881,9
DRC_S,3275,6
DRC_S,2904,9
DRC_S,2987,2
DRC_S,1903,4
DRC_S,2436,3
DRC_S,2687,9
DRC_S,189,10
DRC_S,29,4
DRC_S,526,5
DRC_S,565,2
DRC_S,2922,2
DRC_S,2849,2
DRC_S,360,7
DRC_S,262,7
DRC_S,166,10
DRC_S,2686,9
DRC_S,180,10
DRC_S,2864,2
DRC_S,2788,9
DRC_S,528,5
DRC_S,2471,3
DRC_S,2206,4
DRC_S,176,10
DRC_S,2460,3
DRC_S,205,10
DRC_S,2806,2
DRC_S,1970,4
DRC_S,2703,3
DRC_S,2937,2
DRC_S,2722,9
DRC_S,3016,2
DRC_S,2859,2
DRC_S,3261,6
DRC_S,584,3
DRC_S,2753,3
DRC_S,187,1
DRC_S,2854,9
DRC_S,198,10
DRC_S,2867,2
DRC_S,580,3
DRC_S,2742,2
DRC_S,3134,2
DRC_S,587,3
DRC_S,2995,9
DRC_S,3147,2
DRC_S,299,7
DRC_S,555,9
DRC_S,1906,4
DRC_S,215,10
DRC_S,2626,3
DRC_S,2919,2
DRC_S,179,10
DRC_S,2931,9
DRC_S,374,7
DRC_S,562,2
DRC_S,3035,2
DRC_S,3020,2
DRC_S,2944,9
DRC_S,2700,9
DRC_S,2638,9
DRC_S,2960,2
DRC_S,2897,9
DRC_S,3258,6
DRC_S,186,10
DRC_S,173,10
DRC_S,2650,9
DRC_S,269,7
DRC_S,24,4
DRC_S,2861,2
DRC_S,2698,9
DRC_S,3231,6
DRC_S,169,10
DRC_S,2929,2
DRC_S,2916,2
DRC_S,2449,3
DRC_S,3013,2
DRC_S,2673,3
DRC_S,2634,3
DRC_S,2882,2
DRC_S,2729,9
DRC_S,209,10
DRC_S,3004,9
DRC_S,2674,3
DRC_S,3229,6
DRC_S,2207,4
DRC_S,2874,9
DRC_S,2600,3
DRC_S,2612,3
DRC_S,185,10
DRC_S,382,7
DRC_S,2771,2
DRC_S,619,3
DRC_S,2973,2
DRC_S,201,10
DRC_S,2847,9
DRC_S,2839,2
DRC_S,3271,6
DRC_S,2699,9
DRC_S,444,7
DRC_S,2665,3
DRC_S,2625,3
DRC_S,2928,2
DRC_S,3228,6
DRC_S,3177,9
DRC_S,203,10
DRC_S,2932,9
DRC_S,2923,2
DRC_S,2935,9
DRC_S,384,7
DRC_S,2872,9
DRC_S,2991,9
DRC_S,3245,6
DRC_S,1905,4
DRC_S,2716,9
DRC_S,326,7
DRC_S,2714,3
DRC_S,3001,9
DRC_S,618,3
DRC_S,548,9
DRC_S,607,2
DRC_S,2954,2
DRC_S,3107,9
DRC_S,2747,9
DRC_S,2918,9
DRC_S,2710,9
DRC_S,2875,9
DRC_S,3111,9
DRC_S,2733,9
DRC_S,2591,3
DRC_S,529,5
DRC_S,2766,9
DRC_S,2565,3
DRC_S,2804,2
DRC_S,2943,9
DRC_S,2717,9
DRC_S,2663,9
DRC_S,2853,9
DRC_S,2813,8
DRC_S,2541,3
DRC_S,2915,2
DRC_S,551,9
DRC_S,2590,3
DRC_S,2837,9
DRC_S,2883,2
DRC_S,3050,9
DRC_S,606,2
DRC_S,2570,3
DRC_S,3226,6
DRC_S,2787,9
DRC_S,2573,3
DRC_S,561,2
DRC_S,535,5
DRC_S,2630,3
DRC_S,2956,9
DRC_S,297,7
DRC_S,2898,2
DRC_S,2719,3
DRC_S,2899,2
DRC_S,3008,9
DRC_S,2557,9
DRC_S,1878,4
DRC_S,609,2
DRC_S,2896,2
DRC_S,663,3
DRC_S,3223,6
DRC_S,357,7
DRC_S,2667,9
DRC_S,2661,9
DRC_S,2607,3
DRC_S,3079,9
DRC_S,2887,9
DRC_S,313,7
DRC_S,3110,9
DRC_S,23,4
DRC_S,191,10
DRC_S,2601,3
DRC_S,174,10
DRC_S,3181,2
DRC_S,2599,3
DRC_S,145,10
DRC_S,2820,9
DRC_S,2249,4
DRC_S,3272,1
DRC_S,199,10
DRC_S,3212,6
DRC_S,3213,6
DRC_S,2527,3
DRC_S,588,3
DRC_S,148,10
DRC_S,202,10
DRC_S,532,5
DRC_S,3135,2
DRC_S,3129,9
DRC_S,2554,3
DRC_S,3225,6
DRC_S,617,3
DRC_S,2834,8
DRC_S,2989,9
DRC_S,2337,4
DRC_S,2757,9
DRC_S,2877,2
DRC_S,2786,9
DRC_S,3102,9
DRC_S,621,3
DRC_S,3106,9
DRC_S,3123,9
DRC_S,2988,9
DRC_S,162,2
DRC_S,620,3
DRC_S,2888,2
DRC_S,3257,6
DRC_S,149,10
DRC_S,2905,8
DRC_S,2963,2
DRC_S,2914,9
DRC_S,3222,6
DRC_S,3249,6
DRC_S,2169,4
DRC_S,3183,10
DRC_S,32,4
DRC_S,3015,9
DRC_S,197,10
DRC_S,2645,3
DRC_S,2814,8
DRC_S,550,9
DRC_S,2965,9
DRC_S,3143,9
DRC_S,150,10
DRC_S,3221,6
DRC_S,3108,9
DRC_S,392,1
DRC_S,3216,6
DRC_S,2936,9
DRC_S,2743,3
DRC_S,3153,9
DRC_S,608,2
DRC_S,2631,3
DRC_S,54,4
DRC_S,141,10
DRC_S,616,3
DRC_S,2993,2
DRC_S,3168,2
DRC_S,2975,9
DRC_S,3148,2
DRC_S,2571,3
DRC_S,177,10
DRC_S,2894,9
DRC_S,2876,8
DRC_S,680,3
DRC_S,3146,9
DRC_S,2797,9
DRC_S,622,3
DRC_S,2748,3
DRC_S,2549,3
DRC_S,3211,6
DRC_S,2583,3
DRC_S,193,10
DRC_S,2910,9
DRC_S,3040,9
DRC_S,3113,9
DRC_S,3244,6
DRC_S,544,5
DRC_S,2761,2
DRC_S,3133,9
DRC_S,2434,3
DRC_S,1898,4
DRC_S,533,5
DRC_S,2605,9
DRC_S,538,5
DRC_S,2385,4
DRC_S,2234,4
DRC_S,2588,9
DRC_S,2978,9
DRC_S,2835,8
DRC_S,2558,3
DRC_S,558,9
DRC_S,375,6
DRC_S,2884,8
DRC_S,2559,3
DRC_S,84,4
DRC_S,3260,6
DRC_S,2862,9
DRC_S,2977,9
DRC_S,3070,9
DRC_S,628,4
DRC_S,2550,3
DRC_S,346,7
DRC_S,2780,8
DRC_S,3100,2
DRC_S,138,10
DRC_S,3170,9
DRC_S,3220,2
DRC_S,2615,3
DRC_S,2398,3
DRC_S,151,10
DRC_S,2880,8
DRC_S,615,3
DRC_S,549,9
DRC_S,496,5
DRC_S,2675,8
DRC_S,381,7
DRC_S,557,9
DRC_S,2930,9
DRC_S,2934,2
DRC_S,3002,9
DRC_S,2653,8
DRC_S,3151,9
DRC_S,2913,8
DRC_S,3203,6
DRC_S,219,10
DRC_S,2911,9
DRC_S,2685,9
DRC_S,3217,6
DRC_S,2946,9
DRC_S,1801,4
DRC_S,3097,2
DRC_S,2724,8
DRC_S,3241,6
DRC_S,93,4
DRC_S,578,3
DRC_S,140,10
DRC_S,3003,9
DRC_S,380,7
DRC_S,160,10
DRC_S,2635,8
DRC_S,2781,8
DRC_S,3240,6
DRC_S,627,4
DRC_S,3176,9
DRC_S,530,5
DRC_S,2514,3
DRC_S,559,9
DRC_S,2440,4
DRC_S,2387,3
DRC_S,3021,9
DRC_S,2324,4
DRC_S,171,10
DRC_S,2902,2
DRC_S,2819,9
DRC_S,2704,8
DRC_S,2964,9
DRC_S,612,8
DRC_S,585,3
DRC_S,2424,3
DRC_S,2427,4
DRC_S,2532,3
DRC_S,3187,6
DRC_S,3192,6
DRC_S,3215,6
DRC_S,2303,3
DRC_S,192,10
DRC_S,3206,6
DRC_S,2893,9
DRC_S,3048,10
DRC_S,2906,2
DRC_S,2534,3
DRC_S,2374,4
DRC_S,1870,4
DRC_S,3209,6
DRC_S,3128,2
DRC_S,3267,6
DRC_S,3238,6
DRC_S,363,7
DRC_S,3190,6
DRC_S,2346,3
DRC_S,2302,4
DRC_S,2608,3
DRC_S,167,10
DRC_S,2886,2
DRC_S,377,7
DRC_S,3196,6
DRC_S,2423,3
DRC_S,3018,10
DRC_S,134,10
DRC_S,2375,3
DRC_S,2660,9
DRC_S,3253,6
DRC_S,208,10
DRC_S,347,7
DRC_S,3166,6
DRC_S,3033,10
DRC_S,2821,8
DRC_S,610,8
DRC_S,2495,3
DRC_S,2967,2
DRC_S,438,1
DRC_S,2275,3
DRC_S,3158,2
DRC_S,2730,8
DRC_S,2962,2
DRC_S,3186,6
DRC_S,3171,2
DRC_S,3036,10
DRC_S,2697,9
DRC_S,195,10
DRC_S,2798,9
DRC_S,2720,8
DRC_S,133,10
DRC_S,2968,9
DRC_S,2823,8
DRC_S,2399,3
DRC_S,127,10
DRC_S,147,10
DRC_S,3207,6
DRC_S,539,5
DRC_S,2447,3
DRC_S,3065,9
DRC_S,3084,9
DRC_S,3204,6
DRC_S,2711,8
DRC_S,143,10
DRC_S,1854,4
DRC_S,131,10
DRC_S,154,10
DRC_S,2619,4
DRC_S,2419,3
DRC_S,556,9
DRC_S,2018,4
DRC_S,2933,9
DRC_S,3265,6
DRC_S,2335,3
DRC_S,96,8
DRC_S,3159,9
DRC_S,581,3
DRC_S,1864,4
DRC_S,2939,9
DRC_S,3194,6
DRC_S,2793,8
DRC_S,2345,3
DRC_S,319,7
DRC_S,3031,9
DRC_S,2927,9
DRC_S,2503,3
DRC_S,675,3
DRC_S,59,4
DRC_S,2656,8
DRC_S,3162,2
DRC_S,80,4
DRC_S,2851,8
DRC_S,3062,10
DRC_S,2740,9
DRC_S,3250,6
DRC_S,369,7
DRC_S,2340,3
DRC_S,3005,10
DRC_S,542,5
DRC_S,2921,9
DRC_S,2870,2
DRC_S,2900,2
DRC_S,3045,10
DRC_S,128,10
DRC_S,3185,6
DRC_S,614,3
DRC_S,625,4
DRC_S,2869,8
DRC_S,2920,8
DRC_S,1796,4
DRC_S,2315,3
DRC_S,3173,2
DRC_S,2779,8
DRC_S,6666,4
DRC_S,2646,8
DRC_S,2555,3
DRC_S,2620,9
DRC_S,2442,4
DRC_S,2455,4
DRC_S,376,7
DRC_S,2744,8
DRC_S,132,10
DRC_S,2584,4
DRC_S,216,10
DRC_S,2822,8
DRC_S,3163,10
DRC_S,137,10
DRC_S,3091,9
DRC_S,3246,6
DRC_S,3127,2
DRC_S,2984,9
DRC_S,3144,9
DRC_S,2301,4
DRC_S,2857,9
DRC_S,329,7
DRC_S,3208,6
DRC_S,2990,8
DRC_S,2680,8
DRC_S,2458,4
DRC_S,2312,3
DRC_S,3193,6
DRC_S,3145,6
DRC_S,537,5
DRC_S,2817,8
DRC_S,164,10
DRC_S,2280,3
DRC_S,3078,9
DRC_S,623,4
DRC_S,3188,6
DRC_S,2871,8
DRC_S,583,3
DRC_S,635,4
DRC_S,200,10
DRC_S,2815,8
DRC_S,2678,4
DRC_S,2290,4
DRC_S,3140,9
DRC_S,2782,8
DRC_S,543,5
DRC_S,3090,6
DRC_S,2297,3
DRC_S,2917,2
DRC_S,2768,8
DRC_S,2705,9
DRC_S,2293,3
DRC_S,2529,4
DRC_S,2891,2
DRC_S,3236,6
DRC_S,2735,8
DRC_S,2125,4
DRC_S,121,10
DRC_S,6512,4
DRC_S,2286,3
DRC_S,582,3
DRC_S,2407,3
DRC_S,2316,3
DRC_S,90,8
DRC_S,2613,8
DRC_S,674,3
DRC_S,170,10
DRC_S,3152,6
DRC_S,2868,8
DRC_S,2856,8
DRC_S,126,10
DRC_S,2418,3
DRC_S,6492,4
DRC_S,6552,4
DRC_S,2794,8
DRC_S,1897,4
DRC_S,175,10
DRC_S,3150,6
DRC_S,373,7
DRC_S,2330,3
DRC_S,2271,3
DRC_S,2483,4
DRC_S,1915,4
DRC_S,2350,3
DRC_S,2352,3
DRC_S,2689,8
DRC_S,2666,8
DRC_S,3167,6
DRC_S,2648,4
DRC_S,626,4
DRC_S,156,10
DRC_S,168,10
DRC_S,3214,6
DRC_S,3165,6
DRC_S,3057,9
DRC_S,2464,4
DRC_S,2972,9
DRC_S,2725,8
DRC_S,146,10
DRC_S,3125,2
DRC_S,2878,8
DRC_S,2657,8
DRC_S,3132,2
DRC_S,3058,9
DRC_S,2506,4
DRC_S,2362,3
DRC_S,113,10
DRC_S,2331,3
DRC_S,2250,3
DRC_S,2694,8
DRC_S,2628,8
DRC_S,2668,8
DRC_S,2521,8
DRC_S,3139,9
DRC_S,2728,8
DRC_S,2355,3
DRC_S,3161,6
DRC_S,2262,3
DRC_S,545,5
DRC_S,2288,3
DRC_S,144,10
DRC_S,527,5
DRC_S,2426,4
DRC_S,2513,4
DRC_S,60,4
DRC_S,152,10
DRC_S,57,4
DRC_S,2542,8
DRC_S,2721,4
DRC_S,67,4
DRC_S,3098,9
DRC_S,2401,3
DRC_S,2679,8
DRC_S,1862,4
DRC_S,6574,4
DRC_S,2567,8
DRC_S,2256,3
DRC_S,605,3
DRC_S,2264,3
DRC_S,2739,9
DRC_S,2593,8
DRC_S,2195,3
DRC_S,2479,4
DRC_S,1841,4
DRC_S,2592,8
DRC_S,2247,3
DRC_S,3011,9
DRC_S,86,8
DRC_S,2603,4
DRC_S,125,10
DRC_S,2435,8
DRC_S,2490,4
DRC_S,74,8
DRC_S,523,5
DRC_S,2384,3
DRC_S,2228,3
DRC_S,631,4
DRC_S,6410,4
DRC_S,2344,3
DRC_S,2461,3
DRC_S,123,10
DRC_S,2547,8
DRC_S,3017,10
DRC_S,2235,3
DRC_S,3201,6
DRC_S,2472,4
DRC_S,108,10
DRC_S,2536,8
DRC_S,2279,3
DRC_S,1962,4
DRC_S,2696,8
DRC_S,2683,4
DRC_S,2941,10
DRC_S,3234,6
DRC_S,2497,8
DRC_S,172,10
DRC_S,3081,9
DRC_S,2454,4
DRC_S,1937,4
DRC_S,2351,4
DRC_S,2282,3
DRC_S,2168,8
DRC_S,579,3
DRC_S,2190,3
DRC_S,85,8
DRC_S,2306,3
DRC_S,2272,3
DRC_S,3122,6
DRC_S,2410,4
DRC_S,2945,8
DRC_S,540,5
DRC_S,6575,4
DRC_S,2243,3
DRC_S,3227,6
DRC_S,1913,4
DRC_S,129,10
DRC_S,2096,4
DRC_S,2321,3
DRC_S,671,3
DRC_S,636,4
DRC_S,2499,8
DRC_S,2265,3
DRC_S,2850,8
DRC_S,1806,4
DRC_S,2873,4
DRC_S,62,8
DRC_S,2477,4
DRC_S,2366,3
DRC_S,611,2
DRC_S,3027,6
DRC_S,2903,2
DRC_S,2257,3
DRC_S,2193,4
DRC_S,91,4
DRC_S,2359,8
DRC_S,117,10
DRC_S,1935,4
DRC_S,77,4
DRC_S,1961,4
DRC_S,111,10
DRC_S,633,4
DRC_S,3195,6
DRC_S,2233,4
DRC_S,2755,4
DRC_S,613,2
DRC_S,130,10
DRC_S,2216,4
DRC_S,2795,4
DRC_S,630,4
DRC_S,3198,6
DRC_S,119,10
DRC_S,114,10
DRC_S,161,10
DRC_S,541,5
DRC_S,1995,4
DRC_S,109,4
DRC_S,2179,3
DRC_S,634,4
DRC_S,2229,3
DRC_S,89,4
DRC_S,1929,4
DRC_S,2307,3
DRC_S,2885,4
DRC_S,2670,4
DRC_S,525,5
DRC_S,2284,4
DRC_S,2161,3
DRC_S,165,10
DRC_S,2577,4
DRC_S,2812,9
DRC_S,2508,3
DRC_S,1818,4
DRC_S,106,4
DRC_S,120,10
DRC_S,2034,8
DRC_S,2892,4
DRC_S,3178,6
DRC_S,2609,8
DRC_S,1781,4
DRC_S,2636,4
DRC_S,2561,8
DRC_S,157,10
DRC_S,136,10
DRC_S,2380,3
DRC_S,3029,9
DRC_S,2951,8
DRC_S,2512,4
DRC_S,3121,6
