BEN1,BFA1,BFA2,GMB1,GHA1,GHA2,GIN1,CIV1,MLI1,MLI2,MLI3,MLI4,MLI5,NER1,NER2,NER3,NER4,NER5,NER6,NER7,NGA_E1,NGA_E2,NGA_E3,NGA_E4,NGA_E5,NGA_CNW1,NGA_CNW2,NGA_CNW3,SEN1,SEN2,TGO1
0.8576181546667053,0.961920261061778,0.973596948188726,0.7016322686305152,0.1702594729481595,0.000868059530646,0.3241571428570501,0.002,0.7392789799553087,0.9973496975542542,0.8726569664772377,0.7281152992984827,0.8227080290150451,0.989616012575748,0.999764741136474,0.9993679712056124,0.9996608040871808,0.990893074799118,0.8151733574750819,0.9999854667859892,0.9525203831540976,0.8133302901720867,0.9591863636426048,0.6843913380407332,0.912265508356074,0.9912900851966344,0.9946960879799897,0.9969874008790484,0.9308354487632812,0.9459288484500384,0.8439750711692697
0.8497047792934057,0.9755924930553368,0.9410943705702064,0.6842129402122815,0.1927662135871019,0.0010532341155898,0.5610714285710607,0.016,0.7272928536592925,0.9930017720087932,0.8947632987985806,0.7534155833497517,0.8780822133551387,0.9954641592212922,1.0000000000000002,0.9999768679229516,0.9997171469303224,0.999121196693391,0.9171973726863852,1.0,0.9519776005631806,0.8153252718291382,0.972202244725936,0.7321405498690439,0.8972775713945227,0.9944342112005182,0.9954973419366354,0.9951784988394669,0.9485074972991204,0.9451100086754316,0.8261399572102984
0.8245272154034353,0.9638319155523604,0.8675778563840687,0.5780098280084079,0.2288312343926075,0.0026327990840362,0.6293142857138763,0.063,0.6628060676544072,0.9799179575339414,0.8805165372575732,0.764493181815662,0.937493129635284,0.9973145873503182,1.0000000000000002,0.9999874454111746,0.9989744895473198,0.9999535859780976,0.9480014781232812,1.0,0.9302310787090424,0.7281333144544201,0.9630733795604276,0.6848545022442132,0.8260885025092674,0.9814296071285667,0.9878635662690776,0.980027289720716,0.9392051149112478,0.9136377537005272,0.7808425925406758
0.6874024228378015,0.9176130598657884,0.8048081824508566,0.4312882882871111,0.2381177808567226,0.0115346307959153,0.5259047619044314,0.081,0.5685577429814848,0.9563814968836026,0.8372266708345703,0.7693995969867995,0.9694474709496218,0.9954311303467802,1.0000000000000002,0.9999637619819663,0.9967780332667115,0.9999934761347804,0.9546807986829948,1.0,0.9137314288775662,0.6680428063800722,0.9576257526493712,0.6828671899589986,0.7594645323752034,0.9593561702364248,0.9768373711552442,0.9587188224978436,0.9154219883683176,0.8614873677238927,0.6731339030885265
0.4904991702655991,0.8513489161975264,0.7611132726098009,0.3952497952498446,0.2382139251016742,0.0361599885534377,0.4880047619044537,0.044,0.5049344211520136,0.938528816313203,0.7787083790021885,0.7984984615532917,0.9331218421299204,0.9935623324554612,1.0000000000000002,0.9997189273254088,0.9932679234851152,0.99985544430804,0.9570425021219026,0.9999954568440236,0.9037713084652904,0.6586970792731164,0.9497624121425072,0.6975263340181653,0.7222646368836387,0.934981449943025,0.96907328950615,0.93565327224415,0.879474106316423,0.7969358709083577,0.5647713674828715
0.370223033524472,0.8071479946384981,0.7175792756616325,0.3832833742834731,0.2239703189998864,0.0911390955962224,0.4624190476188002,0.018,0.4866443329655401,0.9249171875272798,0.7301511862286362,0.8125116890801168,0.871134360768551,0.9903978641327272,1.0000000000000002,0.999154158955528,0.9891750676430996,0.9995066972692036,0.9588010236995368,0.99995979551216,0.9060740510692442,0.7009217519076874,0.9413535152723778,0.7339686160074386,0.7233902170777459,0.9159386020408063,0.9611641506374028,0.9139217204936826,0.8138831212014261,0.7219612985961271,0.486193732160561
0.3294993362122668,0.8030665449962389,0.7138220376858133,0.3391187551184957,0.230041830789677,0.1766382369835879,0.5643809523807072,0.007,0.5394467786586989,0.916873587273358,0.7290315417603118,0.8540531584965633,0.8277532273696323,0.9861380200388116,1.0000000000000002,0.9977914196692332,0.986114009216018,0.9989961098283158,0.9591691177878984,0.999902737381176,0.9132712086859972,0.7661104818770298,0.9357373761097691,0.7551154399377108,0.7510454364576244,0.900888154096734,0.9547284514246164,0.8896181173935174,0.7449277588157694,0.6473954824853937,0.5093098290252404
0.4053181214758657,0.7330424495617527,0.6636785634467275,0.3126363636362936,0.2462872122057842,0.2665858614835249,0.7924523809522157,0.023,0.6344950170630751,0.8838648603026117,0.7263196968090664,0.85420904545811,0.7912475135680697,0.97241222496802,0.999865462151116,0.9939885332368128,0.9773696207005612,0.996995932212248,0.9566219476445088,0.9997221347183164,0.9243866755570672,0.8241183213784409,0.8965413502382286,0.7516952052196153,0.8081205083178339,0.8800087878340537,0.9431031977925473,0.8612684606219291,0.6994827221298998,0.5844291042814347,0.5056980056687119
0.5463674078996843,0.77044904803873,0.7342361509313206,0.333696969696768,0.3126675173405197,0.4054934172889552,0.914028571428514,0.161,0.801718635833154,0.8635587070597758,0.7737854988712252,0.8520114961712235,0.6569615113041765,0.9753981669991914,0.9986277275668972,0.9825632845358244,0.9677884450667504,0.9900396215730002,0.959501297275521,0.9970670837956036,0.8957795430534359,0.8221884609097012,0.8938833886706465,0.7120785385898257,0.8770404129091792,0.800539835356753,0.9006889862835437,0.7995639432641501,0.6201848298918111,0.5100647519876699,0.7872069088434831
0.8328292399590678,0.895798758819439,0.8548049482370725,0.4015249795255186,0.3718144798931185,0.402763022322857,0.9564047619047672,0.551,0.9294719207248172,0.9198357904971464,0.8840549798536844,0.927276338427144,0.7197939043734644,0.9889570138617216,0.9983204108915568,0.9846736799659632,0.9745693490237888,0.9905058389907974,0.9797729953031034,0.997081511767292,0.9081909637917268,0.891490990437166,0.9514210621450097,0.7514004823386692,0.9372968750019162,0.8428550423845982,0.9194042082621008,0.8637086982389085,0.6389205467585811,0.4959589701372248,0.954023148150813
