Zone_ID,CtryName,Longitude,Latitude,Area sq.Km,Max Capacity MW,RoadDist,T_Dist_gf,D_Dist_gf,TD_Dist_gf,SubstnDist,Load_dst,City_name,City_Pop,CtLst100kM,CtCnt100kM,PopIn100kM,GHIkWhm2d,RawERA_GHI,CorAdderWh,CF,Y_GWh,sLCOE-MWh,tLCOE-MWh,tCAPEX-kW,rLCOE-MWh,rCAPEX-kW,LCOE-MWh,trCAPEX-kW,cluster,weights,TD_Dist_gf_,trCAPEX-kW_,Latitude_,Longitude_
6,Rwanda,30.72214051,-2.014664077,17.0406562,56.23416547,1.435785981,59.90708257,1.338612815,1.338612815,64.90229725,56.36579896,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.252199984,5.247660743,0.35599971,17.88273105,88.09235202,113.6811217,9.101652418,139.4295726,0.879459186,12.50540873,123.6622333,151.9349813,0,0.013870266771767916,0.018566916848157214,2.1073787225945697,-0.027943928203487577,0.426124284673438
56,Rwanda,29.66219455,-2.562044852,6.816262481,22.49366619,0.223147738,22.33142105,2.712995888,2.712995888,26.11060266,20.74296082,Butare,1479606,Above 10 cities,12,9701482,5.068375051,5.160819652,-7.661734673,17.37886301,34.24409648,116.8530052,6.691894865,99.62567432,0.140647156,1.943572173,123.6855472,101.5692465,0,0.00554810670920047,0.015051990688246086,0.5635170179550864,-0.014214498232653725,0.16456902059246462
3,Rwanda,30.33537722,-1.367305987,7.668295291,25.30537446,0.919266563,68.289385,0.863134922,0.863134922,70.25740496,35.41497111,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.232222292,5.363723467,-10.95592989,17.88510457,39.6468199,113.6666032,9.679993345,148.3089455,0.563001829,8.006627906,123.9095984,156.3155734,0,0.006241620046925584,0.00538736023235675,0.9756624165801075,-0.008534204458740572,0.1893418985874017
11,Rwanda,30.82881971,-2.012309924,99.68783878,328.969868,2.264302174,70.78498656,6.744977075,6.744977075,75.52775401,59.17080463,Kigali,1046787,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.282358932,5.247660743,2.72128034,17.97795525,518.0844075,113.1016546,9.801652797,150.9525363,1.379602316,19.72161907,124.2829097,170.6741553,0,0.08114106061496563,0.5472945936891287,13.848681980605358,-0.1632809615193809,2.5014831287769574
28,Rwanda,30.36239537,-1.516400353,113.4339681,374.3320948,1.868945042,52.72726768,3.53726387,3.53726387,55.14050957,41.4172012,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Nyanza, Ruhengeri",7,5632487,5.1781079,5.304766084,-10.53080574,17.74884795,582.0111966,114.5063562,8.670087777,131.8239947,1.153416575,16.27813752,124.3298606,148.1021322,0,0.09232974247445015,0.3265946621812769,13.674231725942972,-0.1400088540806553,2.8033521454195376
31,Rwanda,30.28616731,-1.316536046,8.520328101,28.11708273,0.234038644,73.125,1.368543527,1.368543527,74.44830178,28.63470565,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.208900023,5.363723467,-12.91965187,17.80719863,43.8601354,114.1451661,10.05813806,153.4313125,0.143963301,2.038429781,124.3472675,155.4697423,0,0.006935133384650698,0.009491031902445313,1.078203400127771,-0.009130353084710626,0.21003861000469762
2,Rwanda,30.3035895,-1.246091544,14.48455777,47.79904065,0.560299095,81.97951579,6.062422368,6.062422368,83.29776444,29.25150168,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.244529359,5.363723467,-9.912474207,17.92693516,75.06359049,113.4113612,10.60172726,162.8109011,0.342352655,4.880093061,124.3554411,167.6909941,0,0.011789726756126055,0.07147430319894667,1.9770309999021465,-0.014691078816879227,0.3572710399348106
1,Rwanda,30.26637504,-1.235213078,11.07642653,36.55220755,0.64667501,82.37390789,9.303245066,9.303245066,83.58868591,25.5953642,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.244461536,5.363723467,-9.91811454,17.92676712,57.40103115,113.4123841,10.62903137,163.2286806,0.39513357,5.632410005,124.4365491,168.8610906,0,0.00901567340029256,0.0838750190779392,1.522396442866812,-0.011136277691018099,0.27287175237140665
37,Rwanda,30.45897657,-1.936426031,15.33659058,50.61074892,0.202120598,32.81377157,1.078846764,1.078846764,38.50179489,61.99182833,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.098388857,5.274041825,-14.64109001,17.36379224,76.98240076,116.9507121,7.444207262,110.7296282,0.12750459,1.760429985,124.522424,112.49005819999999,0,0.012483240093851168,0.013467503179486388,1.4042404046818913,-0.024172871068956287,0.38022671753629733
34,Rwanda,30.47974592,-1.796628538,6.816262481,22.49366619,0.378576236,38.14523077,1.899017857,1.899017857,43.12574309,55.80198961,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.108500004,5.275215647,-13.88979909,17.42783516,34.3405934,116.5366755,7.795138143,116.377243,0.237941246,3.297323303,124.5697549,119.6745663,0,0.00554810670920047,0.010535953713313199,0.6639672642096864,-0.00996788684561883,0.16910488283347763
0,Rwanda,30.33441767,-1.193594995,25.5609843,84.3512482,0.270267705,88.91208669,7.67823839,7.67823839,90.42514506,33.12968173,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.246433322,5.363723467,-9.751914147,17.93353059,132.5138945,113.3712258,11.07584894,170.1545734,0.165077614,2.353977658,124.6121524,172.5085511,0,0.020805400156418616,0.1597488222003254,3.589109436039489,-0.024833221495673477,0.6311196981362857
23,Rwanda,30.46356595,-1.606934292,6.134636233,20.24429957,0.958703542,49.61684333,2.55755625,2.55755625,53.25631455,49.65348785,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Nyanza, 
 Ruhengeri",8,6538597,5.150428568,5.29877135,-12.34217359,17.54338128,31.11144363,115.7973184,8.552388766,128.5291221,0.598591928,8.350116107,124.9482991,136.8792383,0,0.004993296038033771,0.01277063549017351,0.6834785582924704,-0.008023898633624203,0.1521136031625155
42,Rwanda,30.68171828,-1.990662808,29.82114835,98.40978957,0.528011364,55.55227532,2.269900649,2.269900649,60.67340011,58.87455894,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.151228619,5.247660743,-7.957885048,17.5494516,151.2885147,115.7587448,8.967652585,134.8165253,0.329563833,4.598873375,125.0559612,139.4153986,0,0.024272966849977224,0.05509722320591879,3.3840253485941614,-0.048319292348066575,0.7447363307107802
51,Rwanda,30.44168868,-2.284983963,8.520328101,28.11708273,0.80873652,52.73381373,1.371536152,1.371536152,53.58975932,30.07526465,Kigali,1046787,"Bujumbura, Butare, Byumba, Gitarama, Goma, Kigali, Muyinga, 
 Ngara, Nyanza, Ruhengeri",10,8827573,5.151399946,5.313070381,-13.4602438,17.53175525,43.18170281,115.8712701,8.777909687,131.8309289,0.505290906,7.043933338,125.1544707,138.8748622,0,0.006935133384650698,0.009511786155990555,0.9631156931319853,-0.015846668565192755,0.21111717144981124
32,Rwanda,30.22535741,-1.517206586,11.07642653,36.55220755,0.157388256,47.36684194,1.2920375,1.2920375,48.93536465,28.53693866,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Nyanza, Ruhengeri",7,5632487,5.074000028,5.304766084,-19.25688391,17.40091781,55.71727564,116.7103245,8.462515472,126.1456957,0.099074068,1.370820233,125.2719141,127.5165159,0,0.00901567340029256,0.011648588120930498,1.1496472604976133,-0.013678639060148885,0.27250195081567263
27,Rwanda,30.64569991,-1.828880866,171.7698145,566.8403879,1.083251245,53.31766772,9.688610231,9.688610231,58.6263779,72.65856758,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.145943322,5.221626034,-6.231488813,17.54035662,870.9702315,115.8165485,8.81476603,132.4494054,0.676473213,9.434901693,125.3077877,141.8843071,0,0.13981228905014648,1.3545867741107784,19.83716975594495,-0.2557000202754742,4.284645453960968
40,Rwanda,30.4738655,-1.997303097,6.816262481,22.49366619,0.292359933,35.09006044,3.958351648,3.958351648,39.95789241,60.22063208,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.071124911,5.274041825,-16.92133275,17.27324155,34.03597518,117.5413604,7.646188175,113.140901,0.185397483,2.546396545,125.372946,115.6872976,0,0.00554810670920047,0.021961357335643535,0.6418454719838314,-0.011081250712772578,0.16907225763582273
47,Rwanda,30.80163673,-2.148433737,86.05531382,283.9825356,0.566250056,71.93480897,6.020918834,6.020918834,75.87548987,42.39102332,Ngara,4598,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.18848515,5.289277259,-8.321447563,17.66653105,439.4879984,115.019954,10.05491735,152.1705431,0.351088661,4.931924738,125.42596,157.1024679,0,0.07004484719163166,0.4217343396807471,11.004218357483717,-0.15048671280951118,2.157495938004999
22,Rwanda,30.52700027,-1.67985385,80.82951259,266.7373915,1.145143635,48.90176186,6.998354308,6.998354308,53.19241369,56.50382858,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,6543195,5.111101161,5.275215647,-13.66684631,17.43659406,407.4268657,116.4802857,8.554054147,127.7716363,0.719379624,9.973972033,125.7537195,137.7456084,0,0.06579129870939827,0.4604308187518322,9.062462468152201,-0.11051976643348273,2.0084109934654517
29,Rwanda,30.37099407,-1.199318477,23.85691868,78.72783165,0.684866707,89.24542395,4.053272654,4.053272654,90.9396273,36.58645691,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.207499964,5.363723467,-13.0394646,17.80207352,122.7730335,114.1767957,11.18079138,170.5076776,0.421400737,5.965052046,125.7789878,176.4727296,0,0.019418373478501866,0.07870796220557047,3.4268133721434713,-0.023288814106054052,0.5897553057646254
35,Rwanda,30.58520931,-1.860096748,6.816262481,22.49366619,0.322561822,46.61075,6.292040816,6.292040816,52.17297267,68.63566829,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.067249894,5.275215647,-17.34235775,17.28999269,34.06898239,117.4316288,8.462732132,125.3447675,0.204351571,2.809448961,126.0987126,128.1542164,0,0.00554810670920047,0.034908913865812796,0.7110132678211688,-0.010320015247340775,0.16969000497511166
45,Rwanda,30.86339396,-2.149278393,9.372360911,30.92879101,1.450160498,77.3891068,10.82250971,10.82250971,81.82968511,45.01333625,Ngara,4598,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.198181846,5.289277259,-7.508994076,17.6989411,47.95284008,114.8171686,10.41757929,157.9482808,0.897487923,12.6306079,126.1322358,170.5788887,0,0.007628646724842332,0.08256110325376584,1.3012860806084996,-0.01639608557353384,0.2354459292504726
26,Rwanda,30.60707779,-1.676831968,177.3364289,585.2102153,1.276490698,56.15845751,8.494335729,8.494335729,60.48230274,64.41317416,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,6543195,5.118072716,5.275215647,-13.07733014,17.46015068,895.0844082,116.3289091,9.056449375,135.458654,0.80081001,11.11797868,126.1861684,146.5766327,0,0.14434324286549668,1.2260999651121127,21.157346492222803,-0.24203936400165274,4.41792486284512
38,Rwanda,30.50342719,-1.963701012,6.816262481,22.49366619,0.786244849,37.40057692,2.215300996,2.215300996,42.76058655,63.51697534,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.049250007,5.274041825,-18.74549089,17.20100685,33.89364066,118.0169954,7.844399361,115.5884311,0.500684066,6.848035385,126.3620788,122.4364665,0,0.00554810670920047,0.012290726318806082,0.6792905812394485,-0.010894822759540953,0.16923626904644704
30,Rwanda,30.37560836,-1.25531396,20.44878744,67.48099856,1.252609085,82.74781413,2.703046933,2.703046933,84.62587481,36.46119213,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.203999996,5.34257575,-11.52167427,17.69990731,104.6300899,114.8111346,10.79138593,163.6247595,0.77518327,10.9099746,126.3777038,174.5347341,0,0.016644320125134893,0.044990378466116046,2.905011987315697,-0.020893847407790777,0.5055813495395637
41,Rwanda,30.63010728,-1.996991805,7.668295291,25.30537446,0.219276063,50.45036667,1.622624653,1.622624653,55.55299446,57.9442035,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.069555548,5.247660743,-14.82517595,17.27518447,38.29477905,117.528622,8.744828505,129.4120734,0.13903635,1.909850657,126.4124868,131.3219241,0,0.006241620046925584,0.010127806562800469,0.8196615540633999,-0.012464464083634106,0.19118149163832926
