Zone_ID,CtryName,Longitude,Latitude,Area sq.Km,Max Capacity MW,RoadDist,T_Dist_gf,D_Dist_gf,TD_Dist_gf,SubstnDist,Load_dst,City_name,City_Pop,CtLst100kM,CtCnt100kM,PopIn100kM,GHIkWhm2d,RawERA_GHI,CorAdderWh,CF,Y_GWh,sLCOE-MWh,tLCOE-MWh,tCAPEX-kW,rLCOE-MWh,rCAPEX-kW,LCOE-MWh,trCAPEX-kW,cluster,weights,TD_Dist_gf_,trCAPEX-kW_,Latitude_,Longitude_
2891,Sudan,30.71827574,18.18237048,8.676963721,28.63398028,0.675884963,1.766025086,1.199384963,1.199384963,115.7588544,110.0894593,Merowe,4576,,0,0,6.284299946,6.667579636,-33.75080503,20.20216027,50.67381948,101.1206749,4.497885512,77.84075037,0.366466937,5.886822848,105.9850274,83.72757322,0,0.00013871333734906768,0.00016637069098401804,0.011614131109484624,0.0025221372901979696,0.004261034545504302
702,Sudan,30.40961238,20.34909629,723.320692,2386.958283,4.839336646,6.919367761,7.518262748,6.919367761,189.1774909,142.6611653,Dongola,26404,,0,0,6.437789676,6.613714223,-14.80914658,20.70811826,4330.016704,98.75458292,4.6957171,83.29968627,2.559794045,42.14965432,106.0100941,125.4493406,0,0.01156328761528121,0.08001063953634738,1.4506068065051743,0.23530245311232179,0.3516350942191561
626,Sudan,31.10452788,21.26279953,765.8697361,2527.370129,6.113858776,11.24730612,38.48444408,11.24730612,65.990451,66.44980481,Wadi Halfa,17121,Wadi Halfa,1,17121,6.464984463,6.603594017,-11.50352144,20.87678493,4622.070566,97.99130864,4.914131055,87.88427138,3.207831973,53.25048716,106.1132717,141.1347585,0,0.012243493286010383,0.13770631696592348,1.727982468117447,0.2603309432873397,0.3808280782633028
316,Sudan,36.49658043,18.30773839,756.2118983,2495.499264,3.776773548,11.51654866,12.69897319,11.51654866,145.3658959,118.7285622,Tokar,73202,,0,0,6.384036074,6.442575381,-4.866054895,20.62413151,4508.553438,99.13930767,4.990474094,88.16948,2.005880714,32.89494224,106.1356625,121.0644222,0,0.01208909931056159,0.139224700465655,1.4635598229515572,0.22132406754849096,0.44121078531416863
2903,Sudan,34.00840874,17.9698021,6.941570977,22.90718422,0.553591339,3.731113426,1.401569059,1.401569059,39.10442884,9.182765273,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.285749972,6.534466817,-21.20075866,20.16540228,40.46529445,101.2971985,4.626586119,79.92236845,0.300706089,4.821669842,106.2244907,84.74403829,0,0.00011097066985987672,0.00015553305733210707,0.009404102695672342,0.001994120976286419,0.003773935898746286
627,Sudan,31.14790557,21.48407691,678.2969719,2238.380007,7.08622468,5.165988708,13.62534762,5.165988708,41.5310547,41.04706446,Wadi Halfa,17121,Wadi Halfa,1,17121,6.457959393,6.587860336,-10.76119933,20.8775516,4093.713923,97.98786737,4.553756764,81.44233184,3.717878379,61.71959972,106.2595025,143.1619316,0,0.010843520809549133,0.056017506057093845,1.5523793844398497,0.23296303504753904,0.33775296222216633
2893,Sudan,31.60542876,18.14837596,6.941570977,22.90718422,0.583300102,4.075756114,1.115674338,1.115674338,47.02533493,44.07634758,Merowe,4576,Merowe,1,4576,6.270374894,6.666763515,-34.70420884,20.1622726,40.45901422,101.312258,4.648441493,80.28744845,0.316892818,5.080427228,106.2775923,85.36787568,0,0.00011097066985987672,0.0001238071286333345,0.009473330348724279,0.002013937437150083,0.0035072756007058126
2953,Sudan,32.66364107,15.670569,16.48623107,54.40456253,0.958149401,0.430355665,2.571080479,0.430355665,2.541707764,15.40557763,Khartoum,2395309,"Khartoum, Omdurman",2,4579007,6.272052665,6.501812806,-19.71378743,20.15048904,96.0340002,101.3690003,4.427453703,76.42587576,0.520843763,8.34528965,106.3172977,84.77116541,1,0.0008005801333495091,0.00034453419567341667,0.06786611090813109,0.012545546219682685,0.0261498621235011
437,Sudan,33.95049209,17.52931199,7.833208804,25.84958905,0.642465402,5.03106824,1.961462691,1.961462691,15.26289275,7.547338261,EdDamer,84856,"Atbara, Berber, EdDamer",3,303024,6.292285715,6.513895904,-18.8023522,20.17165114,45.67717099,101.2671441,4.704843086,81.29941059,0.348873613,5.595745156,106.3208608,86.89515574,0,0.00012522474106514318,0.00024562365758941395,0.010881423377356791,0.0021951035549978596,0.0042514415810044415
703,Sudan,30.44442615,20.57932485,720.614582,2378.028121,5.857725252,10.11017847,11.44246861,10.11017847,164.0997844,163.7427331,Wadi Halfa,17121,,0,0,6.458266026,6.618548011,-13.43042347,20.79185297,4331.260327,98.37410691,4.866575438,86.67971205,3.085997919,51.0196154,106.3266803,137.6993275,0,0.011520026686762897,0.11646952578233567,1.5862999275493042,0.23707437146756286,0.35072060171118224
2912,Sudan,33.99163861,17.64813796,15.6185347,51.5411645,0.84709329,0.72590579,1.275247702,0.72590579,1.931939993,7.140654698,Atbara,168612,"Atbara, Berber, EdDamer",3,303024,6.277777778,6.526700245,-21.22324237,20.13841142,90.92504858,101.4272275,4.448256788,76.738952,0.460750547,7.378013141,106.3362349,84.11696514,0,0.0002496840072089444,0.00018124706650337447,0.021002660930410286,0.004406457805629085,0.008487168539743073
3,Sudan,31.42554384,21.49100882,765.8697361,2527.370129,7.25644,15.35130939,23.40634939,15.35130939,34.28124497,37.24338789,Wadi Halfa,17121,Wadi Halfa,1,17121,6.48928277,6.630116891,-11.72012182,21.00148904,4649.67976,97.43486308,5.126595451,92.23164203,3.784716442,63.20214111,106.346175,155.4337831,0,0.012243493286010383,0.18795365344793316,1.9030524798040442,0.2631250221972599,0.38475843501426493
2931,Sudan,33.56359879,16.72769871,32.10476577,105.945727,0.768183386,2.859068987,1.942898418,1.942898418,13.7939447,14.64925485,Shendi,186611,Shendi,1,186611,6.274702704,6.518165565,-20.82585996,20.13888402,186.9058749,101.4249478,4.579132962,78.99861178,0.417820107,6.690723656,106.4219008,85.68933543,1,0.0015590244697344998,0.0030290261758704486,0.13359177073065742,0.026078891611236225,0.05232647180596125
2907,Sudan,33.98932924,17.86579323,55.53256781,183.2574738,0.769412759,4.168241379,2.107749483,2.107749483,26.6883112,18.5871158,Atbara,168612,"Atbara, Berber, EdDamer",3,303024,6.281906262,6.526700245,-20.85663021,20.15084612,323.4886803,101.3672798,4.656752792,80.38541809,0.418240344,6.701431245,106.442273,87.08684934,0,0.0008877653590727882,0.0018711869766109789,0.07731268807484291,0.01586063234195114,0.030174549077391824
2963,Sudan,32.41968333,15.26369883,6.941570977,22.90718422,1.217241033,1.669144886,5.218790838,1.669144886,11.17612092,41.96079304,Khartoum,2395309,"Khartoum, Omdurman",2,4579007,6.278999984,6.459098381,-15.38401936,20.16727169,40.46904573,101.2882055,4.499726408,77.73812518,0.661133649,10.60192595,106.4490655,88.34005113,1,0.000337086371890166,0.0005626459937807648,0.029778227328003462,0.005145184860228871,0.010928233431537796
2890,Sudan,33.94017105,18.20071371,13.88314195,45.81436845,0.727838731,3.552110335,1.02220007,1.02220007,68.21325155,20.33613348,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.2755,6.555393785,-23.96463328,20.13716164,80.81724965,101.4332568,4.622082414,79.73275048,0.395910238,6.339329777,106.4512494,86.07208026,0,0.00022194133976819705,0.00022686845304694482,0.019102952809540188,0.004039490785534792,0.0075327270347987745
612,Sudan,30.72171782,18.07620869,721.9422446,2382.409407,3.618110718,7.559863797,11.42888618,7.559863797,119.1465584,113.6790538,Merowe,4576,,0,0,6.363141355,6.688907477,-28.40531165,20.49353562,4276.981702,99.74380248,4.783531943,83.97816372,1.93385892,31.51302074,106.4611933,115.4911845,0,0.011541251217792042,0.08725028725346823,1.3329127737548705,0.2086220655565256,0.35456706320273845
1705,Sudan,31.38337884,18.03795887,6.073874605,20.0437862,1.753673828,1.940919271,10.13839063,1.940919271,69.62949712,65.80753446,Merowe,4576,Merowe,1,4576,6.288142885,6.657841637,-32.26686856,20.22363744,35.50938401,101.0178317,4.503802686,78.02601578,0.949837641,15.27414831,106.4714721,93.30016409,0,9.709933616372483e-05,0.00018846197276148072,0.009059383997105597,0.001751473832025572,0.0030473052519386884
709,Sudan,30.60864152,21.91680921,558.0230821,1841.476171,4.634183099,52.50626704,63.99123831,52.50626704,81.51218997,76.36299098,Wadi Halfa,17121,Wadi Halfa,1,17121,6.492184122,6.674388943,-15.4482601,21.1429758,3410.643464,96.81147971,7.265334297,131.5898887,2.400860368,40.36280795,106.4776744,171.9526966,0,0.008920775345599019,0.46839661249987036,1.5339513764385482,0.19551493125476552,0.27305281463389447
2885,Sudan,33.91390635,18.28891575,7.809267349,25.77058225,0.698876406,3.803736563,1.343369375,1.343369375,79.41250793,31.61252754,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.271777789,6.555393785,-24.2947286,20.12572466,45.4338839,101.4884667,4.640169502,79.99929814,0.380372121,6.087073723,106.5090084,86.08637186,0,0.0001248420036044722,0.00016770892435588757,0.010747195146042055,0.0022832248859833886,0.004233880018788432
2901,Sudan,33.96616945,17.99188132,15.6185347,51.5411645,0.758861094,5.6574925,2.034141875,2.034141875,42.40802646,6.053320058,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.282222271,6.534466817,-21.51653644,20.15381826,90.9946106,101.3529621,4.747441335,81.96298181,0.412443796,6.609528354,106.5128472,88.57251016,0,0.0002496840072089444,0.0005078926945815157,0.02211513926530374,0.004492285025205352,0.008480809297814028
