carriers,locs,lookup_loc_carriers
electricity,DRC_S,"DRC_S::PV_DRC_S_MSR3::electricity,DRC_S::Solar_PV1::electricity,DRC_S::PV_DRC_S_MSR8::electricity,DRC_S::PV_DRC_S_MSR6::electricity,DRC_S::PV_DRC_S_MSR2::electricity,DRC_S::Hydro_Power_Plant_small2::electricity,DRC_S::PV_DRC_S_MSR5::electricity,DRC_S::final_demand::electricity,DRC_S::PV_DRC_S_MSR9::electricity,DRC_S::Hydro_Power_Plant_large6::electricity,DRC_S::Hydro_Power_Plant_small1::electricity,DRC_S::Hydro_Power_Plant_large1::electricity,DRC_S::PV_DRC_S_MSR4::electricity,DRC_S::Hydro_Power_Plant_large3::electricity,DRC_S::Hydro_Power_Plant_large4::electricity,DRC_S::PV_DRC_S_MSR7::electricity,DRC_S::Hydro_Power_Plant_large5::electricity,DRC_S::PV_DRC_S_MSR10::electricity,DRC_S::Hydro_Power_Plant_large2::electricity,DRC_S::Solar_PV2::electricity,DRC_S::Diesel_Engine_DRC::electricity,DRC_S::PV_DRC_S_MSR1::electricity"
