locs,techs,timesteps,required_resource
DRC_S,final_demand,2040-03-06 10:00:00,-1849025.529
DRC_S,final_demand,2040-03-06 11:00:00,-1839579.677
DRC_S,final_demand,2040-03-06 12:00:00,-1865555.77
DRC_S,final_demand,2040-03-06 13:00:00,-1870278.696
DRC_S,final_demand,2040-03-06 14:00:00,-1860832.844
DRC_S,final_demand,2040-03-06 15:00:00,-1856109.918
DRC_S,final_demand,2040-03-06 16:00:00,-1863194.307
DRC_S,final_demand,2040-03-06 17:00:00,-1938761.123
DRC_S,final_demand,2040-03-06 18:00:00,-2167823.034
DRC_S,final_demand,2040-03-06 19:00:00,-2231582.535
DRC_S,final_demand,2040-03-06 20:00:00,-2215052.294
DRC_S,final_demand,2040-03-06 21:00:00,-2158377.182
DRC_S,final_demand,2040-03-06 22:00:00,-2056834.273
DRC_S,final_demand,2040-03-06 23:00:00,-1971821.605
DRC_S,final_demand,2040-03-07 00:00:00,-1891531.863
DRC_S,final_demand,2040-03-07 01:00:00,-1844302.603
DRC_S,final_demand,2040-03-07 02:00:00,-1804157.732
DRC_S,final_demand,2040-03-07 03:00:00,-1778181.639
DRC_S,final_demand,2040-03-07 04:00:00,-1808880.658
DRC_S,final_demand,2040-03-07 05:00:00,-1813603.584
DRC_S,final_demand,2040-03-07 06:00:00,-1735675.305
DRC_S,final_demand,2040-03-07 07:00:00,-1811242.121
DRC_S,final_demand,2040-03-07 08:00:00,-1882086.011
DRC_S,final_demand,2040-03-07 09:00:00,-1934038.197
DRC_S,final_demand,2040-03-07 10:00:00,-1948206.975
DRC_S,final_demand,2040-03-07 11:00:00,-1978905.994
DRC_S,final_demand,2040-03-07 12:00:00,-2045026.958
DRC_S,final_demand,2040-03-07 13:00:00,-2113509.385
DRC_S,final_demand,2040-03-07 14:00:00,-2139485.478
DRC_S,final_demand,2040-03-07 15:00:00,-2158377.182
DRC_S,final_demand,2040-03-07 16:00:00,-2127678.163
DRC_S,final_demand,2040-03-07 17:00:00,-2167823.034
DRC_S,final_demand,2040-03-07 18:00:00,-2361463.0
DRC_S,final_demand,2040-03-07 19:00:00,-2408692.26
DRC_S,final_demand,2040-03-07 20:00:00,-2361463.0
DRC_S,final_demand,2040-03-07 21:00:00,-2292980.573
DRC_S,final_demand,2040-03-07 22:00:00,-2174907.423
DRC_S,final_demand,2040-03-07 23:00:00,-2073364.514
DRC_S,final_demand,2040-03-08 00:00:00,-1773458.713
DRC_S,final_demand,2040-03-08 01:00:00,-1735675.305
DRC_S,final_demand,2040-03-08 02:00:00,-1700253.36
DRC_S,final_demand,2040-03-08 03:00:00,-1683723.119
DRC_S,final_demand,2040-03-08 04:00:00,-1712060.675
DRC_S,final_demand,2040-03-08 05:00:00,-1749844.083
DRC_S,final_demand,2040-03-08 06:00:00,-1667192.878
DRC_S,final_demand,2040-03-08 07:00:00,-1728590.916
DRC_S,final_demand,2040-03-08 08:00:00,-1839579.677
DRC_S,final_demand,2040-03-08 09:00:00,-1898616.252
DRC_S,final_demand,2040-03-08 10:00:00,-1908062.104
DRC_S,final_demand,2040-03-08 11:00:00,-1945845.512
DRC_S,final_demand,2040-03-08 12:00:00,-1983628.92
DRC_S,final_demand,2040-03-08 13:00:00,-1993074.772
DRC_S,final_demand,2040-03-08 14:00:00,-2004882.087
DRC_S,final_demand,2040-03-08 15:00:00,-2028496.717
DRC_S,final_demand,2040-03-08 16:00:00,-1988351.846
DRC_S,final_demand,2040-03-08 17:00:00,-1988351.846
DRC_S,final_demand,2040-03-08 18:00:00,-2151292.793
DRC_S,final_demand,2040-03-08 19:00:00,-2181991.812
DRC_S,final_demand,2040-03-08 20:00:00,-2146569.867
DRC_S,final_demand,2040-03-08 21:00:00,-2080448.903
DRC_S,final_demand,2040-03-08 22:00:00,-1983628.92
DRC_S,final_demand,2040-03-08 23:00:00,-1908062.104
DRC_S,final_demand,2040-03-09 00:00:00,-1780543.102
DRC_S,final_demand,2040-03-09 01:00:00,-1752205.546
DRC_S,final_demand,2040-03-09 02:00:00,-1726229.453
DRC_S,final_demand,2040-03-09 03:00:00,-1719145.064
DRC_S,final_demand,2040-03-09 04:00:00,-1761651.398
DRC_S,final_demand,2040-03-09 05:00:00,-1811242.121
DRC_S,final_demand,2040-03-09 06:00:00,-1740398.231
DRC_S,final_demand,2040-03-09 07:00:00,-1787627.491
DRC_S,final_demand,2040-03-09 08:00:00,-1898616.252
DRC_S,final_demand,2040-03-09 09:00:00,-1955291.364
DRC_S,final_demand,2040-03-09 10:00:00,-1952929.901
DRC_S,final_demand,2040-03-09 11:00:00,-1948206.975
DRC_S,final_demand,2040-03-09 12:00:00,-1960014.29
DRC_S,final_demand,2040-03-09 13:00:00,-1964737.216
DRC_S,final_demand,2040-03-09 14:00:00,-1960014.29
DRC_S,final_demand,2040-03-09 15:00:00,-1969460.142
DRC_S,final_demand,2040-03-09 16:00:00,-1950568.438
DRC_S,final_demand,2040-03-09 17:00:00,-1957652.827
DRC_S,final_demand,2040-03-09 18:00:00,-2134762.552
DRC_S,final_demand,2040-03-09 19:00:00,-2165461.571
DRC_S,final_demand,2040-03-09 20:00:00,-2132401.089
DRC_S,final_demand,2040-03-09 21:00:00,-2066280.125
DRC_S,final_demand,2040-03-09 22:00:00,-1964737.216
DRC_S,final_demand,2040-03-09 23:00:00,-1889170.4
DRC_S,final_demand,2040-03-10 00:00:00,-1759289.935
DRC_S,final_demand,2040-03-10 01:00:00,-1730952.379
DRC_S,final_demand,2040-03-10 02:00:00,-1707337.749
DRC_S,final_demand,2040-03-10 03:00:00,-1702614.823
DRC_S,final_demand,2040-03-10 04:00:00,-1747482.62
DRC_S,final_demand,2040-03-10 05:00:00,-1799434.806
DRC_S,final_demand,2040-03-10 06:00:00,-1728590.916
DRC_S,final_demand,2040-03-10 07:00:00,-1780543.102
DRC_S,final_demand,2040-03-10 08:00:00,-1886808.937
DRC_S,final_demand,2040-03-10 09:00:00,-1936399.66
DRC_S,final_demand,2040-03-10 10:00:00,-1952929.901
DRC_S,final_demand,2040-03-10 11:00:00,-1952929.901
DRC_S,final_demand,2040-03-10 12:00:00,-1960014.29
DRC_S,final_demand,2040-03-10 13:00:00,-1993074.772
DRC_S,final_demand,2040-03-10 14:00:00,-2035581.106
DRC_S,final_demand,2040-03-10 15:00:00,-2071003.051
DRC_S,final_demand,2040-03-10 16:00:00,-2045026.958
DRC_S,final_demand,2040-03-10 17:00:00,-2045026.958
DRC_S,final_demand,2040-03-10 18:00:00,-2207967.905
DRC_S,final_demand,2040-03-10 19:00:00,-2245751.313
DRC_S,final_demand,2040-03-10 20:00:00,-2217413.757
DRC_S,final_demand,2040-03-10 21:00:00,-2158377.182
DRC_S,final_demand,2040-03-10 22:00:00,-2040304.032
DRC_S,final_demand,2040-03-10 23:00:00,-1945845.512
DRC_S,final_demand,2040-03-11 00:00:00,-1801796.269
DRC_S,final_demand,2040-03-11 01:00:00,-1754567.009
DRC_S,final_demand,2040-03-11 02:00:00,-1712060.675
DRC_S,final_demand,2040-03-11 03:00:00,-1686084.582
DRC_S,final_demand,2040-03-11 04:00:00,-1733313.842
DRC_S,final_demand,2040-03-11 05:00:00,-1789988.954
DRC_S,final_demand,2040-03-11 06:00:00,-1719145.064
DRC_S,final_demand,2040-03-11 07:00:00,-1801796.269
DRC_S,final_demand,2040-03-11 08:00:00,-1938761.123
DRC_S,final_demand,2040-03-11 09:00:00,-2019050.865
DRC_S,final_demand,2040-03-11 10:00:00,-2059195.736
DRC_S,final_demand,2040-03-11 11:00:00,-2056834.273
DRC_S,final_demand,2040-03-11 12:00:00,-2092256.218
DRC_S,final_demand,2040-03-11 13:00:00,-2113509.385
DRC_S,final_demand,2040-03-11 14:00:00,-2148931.33
DRC_S,final_demand,2040-03-11 15:00:00,-2165461.571
DRC_S,final_demand,2040-03-11 16:00:00,-2122955.237
DRC_S,final_demand,2040-03-11 17:00:00,-2108786.459
DRC_S,final_demand,2040-03-11 18:00:00,-2264643.017
DRC_S,final_demand,2040-03-11 19:00:00,-2292980.573
DRC_S,final_demand,2040-03-11 20:00:00,-2255197.165
DRC_S,final_demand,2040-03-11 21:00:00,-2184353.275
DRC_S,final_demand,2040-03-11 22:00:00,-2066280.125
DRC_S,final_demand,2040-03-11 23:00:00,-1971821.605
DRC_S,final_demand,2040-03-12 00:00:00,-1825410.899
DRC_S,final_demand,2040-03-12 01:00:00,-1785266.028
DRC_S,final_demand,2040-03-12 02:00:00,-1749844.083
DRC_S,final_demand,2040-03-12 03:00:00,-1733313.842
DRC_S,final_demand,2040-03-12 04:00:00,-1778181.639
DRC_S,final_demand,2040-03-12 05:00:00,-1830133.825
DRC_S,final_demand,2040-03-12 06:00:00,-1761651.398
DRC_S,final_demand,2040-03-12 07:00:00,-1860832.844
DRC_S,final_demand,2040-03-12 08:00:00,-2014327.939
DRC_S,final_demand,2040-03-12 09:00:00,-2099340.607
DRC_S,final_demand,2040-03-12 10:00:00,-2108786.459
DRC_S,final_demand,2040-03-12 11:00:00,-2120593.774
DRC_S,final_demand,2040-03-12 12:00:00,-2163100.108
DRC_S,final_demand,2040-03-12 13:00:00,-2181991.812
DRC_S,final_demand,2040-03-12 14:00:00,-2198522.053
DRC_S,final_demand,2040-03-12 15:00:00,-2196160.59
DRC_S,final_demand,2040-03-12 16:00:00,-2148931.33
DRC_S,final_demand,2040-03-12 17:00:00,-2127678.163
DRC_S,final_demand,2040-03-12 18:00:00,-2274088.869
DRC_S,final_demand,2040-03-12 19:00:00,-2297703.499
DRC_S,final_demand,2040-03-12 20:00:00,-2255197.165
DRC_S,final_demand,2040-03-12 21:00:00,-2179630.349
DRC_S,final_demand,2040-03-12 22:00:00,-2066280.125
DRC_S,final_demand,2040-03-12 23:00:00,-1976544.531
DRC_S,final_demand,2040-03-13 00:00:00,-1941122.586
DRC_S,final_demand,2040-03-13 01:00:00,-1905700.641
DRC_S,final_demand,2040-03-13 02:00:00,-1877363.085
DRC_S,final_demand,2040-03-13 03:00:00,-1863194.307
DRC_S,final_demand,2040-03-13 04:00:00,-1889170.4
DRC_S,final_demand,2040-03-13 05:00:00,-1889170.4
DRC_S,final_demand,2040-03-13 06:00:00,-1806519.195
DRC_S,final_demand,2040-03-13 07:00:00,-1832495.288
DRC_S,final_demand,2040-03-13 08:00:00,-1865555.77
DRC_S,final_demand,2040-03-13 09:00:00,-1870278.696
DRC_S,final_demand,2040-03-13 10:00:00,-1858471.381
DRC_S,final_demand,2040-03-13 11:00:00,-1858471.381
DRC_S,final_demand,2040-03-13 12:00:00,-1900977.715
DRC_S,final_demand,2040-03-13 13:00:00,-1969460.142
DRC_S,final_demand,2040-03-13 14:00:00,-2021412.328
DRC_S,final_demand,2040-03-13 15:00:00,-2078087.44
DRC_S,final_demand,2040-03-13 16:00:00,-2068641.588
DRC_S,final_demand,2040-03-13 17:00:00,-2132401.089
DRC_S,final_demand,2040-03-13 18:00:00,-2347294.222
DRC_S,final_demand,2040-03-13 19:00:00,-2385077.63
DRC_S,final_demand,2040-03-13 20:00:00,-2356740.074
DRC_S,final_demand,2040-03-13 21:00:00,-2281173.258
DRC_S,final_demand,2040-03-13 22:00:00,-2158377.182
DRC_S,final_demand,2040-03-13 23:00:00,-2047388.421
DRC_S,final_demand,2040-03-14 00:00:00,-1945845.512
DRC_S,final_demand,2040-03-14 01:00:00,-1910423.567
DRC_S,final_demand,2040-03-14 02:00:00,-1882086.011
DRC_S,final_demand,2040-03-14 03:00:00,-1867917.233
DRC_S,final_demand,2040-03-14 04:00:00,-1891531.863
DRC_S,final_demand,2040-03-14 05:00:00,-1886808.937
DRC_S,final_demand,2040-03-14 06:00:00,-1801796.269
DRC_S,final_demand,2040-03-14 07:00:00,-1830133.825
DRC_S,final_demand,2040-03-14 08:00:00,-1870278.696
DRC_S,final_demand,2040-03-14 09:00:00,-1875001.622
DRC_S,final_demand,2040-03-14 10:00:00,-1877363.085
DRC_S,final_demand,2040-03-14 11:00:00,-1875001.622
DRC_S,final_demand,2040-03-14 12:00:00,-1908062.104
DRC_S,final_demand,2040-03-14 13:00:00,-1915146.493
DRC_S,final_demand,2040-03-14 14:00:00,-1926953.808
DRC_S,final_demand,2040-03-14 15:00:00,-1917507.956
DRC_S,final_demand,2040-03-14 16:00:00,-1922230.882
DRC_S,final_demand,2040-03-14 17:00:00,-2004882.087
DRC_S,final_demand,2040-03-14 18:00:00,-2231582.535
DRC_S,final_demand,2040-03-14 19:00:00,-2295342.036
DRC_S,final_demand,2040-03-14 20:00:00,-2276450.332
DRC_S,final_demand,2040-03-14 21:00:00,-2219775.22
DRC_S,final_demand,2040-03-14 22:00:00,-2115870.848
DRC_S,final_demand,2040-03-14 23:00:00,-2026135.254
DRC_S,final_demand,2040-03-15 00:00:00,-1740398.231
DRC_S,final_demand,2040-03-15 01:00:00,-1723867.99
DRC_S,final_demand,2040-03-15 02:00:00,-1712060.675
DRC_S,final_demand,2040-03-15 03:00:00,-1719145.064
DRC_S,final_demand,2040-03-15 04:00:00,-1761651.398
DRC_S,final_demand,2040-03-15 05:00:00,-1813603.584
DRC_S,final_demand,2040-03-15 06:00:00,-1745121.157
DRC_S,final_demand,2040-03-15 07:00:00,-1823049.436
DRC_S,final_demand,2040-03-15 08:00:00,-1960014.29
DRC_S,final_demand,2040-03-15 09:00:00,-2047388.421
DRC_S,final_demand,2040-03-15 10:00:00,-2054472.81
DRC_S,final_demand,2040-03-15 11:00:00,-2056834.273
DRC_S,final_demand,2040-03-15 12:00:00,-2056834.273
DRC_S,final_demand,2040-03-15 13:00:00,-2061557.199
DRC_S,final_demand,2040-03-15 14:00:00,-2061557.199
DRC_S,final_demand,2040-03-15 15:00:00,-2059195.736
DRC_S,final_demand,2040-03-15 16:00:00,-2009605.013
DRC_S,final_demand,2040-03-15 17:00:00,-2007243.55
DRC_S,final_demand,2040-03-15 18:00:00,-2160738.645
DRC_S,final_demand,2040-03-15 19:00:00,-2196160.59
DRC_S,final_demand,2040-03-15 20:00:00,-2167823.034
DRC_S,final_demand,2040-03-15 21:00:00,-2106424.996
DRC_S,final_demand,2040-03-15 22:00:00,-2000159.161
DRC_S,final_demand,2040-03-15 23:00:00,-1915146.493
DRC_S,final_demand,2040-03-16 00:00:00,-1780543.102
DRC_S,final_demand,2040-03-16 01:00:00,-1752205.546
DRC_S,final_demand,2040-03-16 02:00:00,-1728590.916
DRC_S,final_demand,2040-03-16 03:00:00,-1721506.527
DRC_S,final_demand,2040-03-16 04:00:00,-1756928.472
DRC_S,final_demand,2040-03-16 05:00:00,-1799434.806
DRC_S,final_demand,2040-03-16 06:00:00,-1719145.064
DRC_S,final_demand,2040-03-16 07:00:00,-1787627.491
DRC_S,final_demand,2040-03-16 08:00:00,-1905700.641
DRC_S,final_demand,2040-03-16 09:00:00,-1969460.142
DRC_S,final_demand,2040-03-16 10:00:00,-1964737.216
DRC_S,final_demand,2040-03-16 11:00:00,-1971821.605
DRC_S,final_demand,2040-03-16 12:00:00,-1962375.753
DRC_S,final_demand,2040-03-16 13:00:00,-1995436.235
DRC_S,final_demand,2040-03-16 14:00:00,-2019050.865
DRC_S,final_demand,2040-03-16 15:00:00,-2045026.958
DRC_S,final_demand,2040-03-16 16:00:00,-2016689.402
DRC_S,final_demand,2040-03-16 17:00:00,-2014327.939
DRC_S,final_demand,2040-03-16 18:00:00,-2174907.423
DRC_S,final_demand,2040-03-16 19:00:00,-2203244.979
DRC_S,final_demand,2040-03-16 20:00:00,-2165461.571
DRC_S,final_demand,2040-03-16 21:00:00,-2094617.681
DRC_S,final_demand,2040-03-16 22:00:00,-1990713.309
DRC_S,final_demand,2040-03-16 23:00:00,-1908062.104
DRC_S,final_demand,2040-03-17 00:00:00,-1775820.176
DRC_S,final_demand,2040-03-17 01:00:00,-1747482.62
DRC_S,final_demand,2040-03-17 02:00:00,-1721506.527
DRC_S,final_demand,2040-03-17 03:00:00,-1716783.601
DRC_S,final_demand,2040-03-17 04:00:00,-1759289.935
DRC_S,final_demand,2040-03-17 05:00:00,-1808880.658
DRC_S,final_demand,2040-03-17 06:00:00,-1738036.768
DRC_S,final_demand,2040-03-17 07:00:00,-1827772.362
DRC_S,final_demand,2040-03-17 08:00:00,-1969460.142
DRC_S,final_demand,2040-03-17 09:00:00,-2040304.032
DRC_S,final_demand,2040-03-17 10:00:00,-2085171.829
DRC_S,final_demand,2040-03-17 11:00:00,-2111147.922
DRC_S,final_demand,2040-03-17 12:00:00,-2141846.941
DRC_S,final_demand,2040-03-17 13:00:00,-2137124.015
DRC_S,final_demand,2040-03-17 14:00:00,-2167823.034
DRC_S,final_demand,2040-03-17 15:00:00,-2167823.034
DRC_S,final_demand,2040-03-17 16:00:00,-2115870.848
DRC_S,final_demand,2040-03-17 17:00:00,-2096979.144
DRC_S,final_demand,2040-03-17 18:00:00,-2243389.85
DRC_S,final_demand,2040-03-17 19:00:00,-2267004.48
DRC_S,final_demand,2040-03-17 20:00:00,-2226859.609
DRC_S,final_demand,2040-03-17 21:00:00,-2153654.256
DRC_S,final_demand,2040-03-17 22:00:00,-2042665.495
DRC_S,final_demand,2040-03-17 23:00:00,-1957652.827
DRC_S,final_demand,2040-03-18 00:00:00,-1818326.51
DRC_S,final_demand,2040-03-18 01:00:00,-1785266.028
DRC_S,final_demand,2040-03-18 02:00:00,-1756928.472
DRC_S,final_demand,2040-03-18 03:00:00,-1747482.62
DRC_S,final_demand,2040-03-18 04:00:00,-1787627.491
DRC_S,final_demand,2040-03-18 05:00:00,-1834856.751
DRC_S,final_demand,2040-03-18 06:00:00,-1761651.398
DRC_S,final_demand,2040-03-18 07:00:00,-1815965.047
DRC_S,final_demand,2040-03-18 08:00:00,-1917507.956
DRC_S,final_demand,2040-03-18 09:00:00,-1971821.605
DRC_S,final_demand,2040-03-18 10:00:00,-1978905.994
DRC_S,final_demand,2040-03-18 11:00:00,-1976544.531
DRC_S,final_demand,2040-03-18 12:00:00,-1988351.846
DRC_S,final_demand,2040-03-18 13:00:00,-2021412.328
DRC_S,final_demand,2040-03-18 14:00:00,-2068641.588
DRC_S,final_demand,2040-03-18 15:00:00,-2099340.607
DRC_S,final_demand,2040-03-18 16:00:00,-2063918.662
DRC_S,final_demand,2040-03-18 17:00:00,-2056834.273
DRC_S,final_demand,2040-03-18 18:00:00,-2207967.905
DRC_S,final_demand,2040-03-18 19:00:00,-2245751.313
DRC_S,final_demand,2040-03-18 20:00:00,-2217413.757
DRC_S,final_demand,2040-03-18 21:00:00,-2156015.719
DRC_S,final_demand,2040-03-18 22:00:00,-2059195.736
DRC_S,final_demand,2040-03-18 23:00:00,-1983628.92
DRC_S,final_demand,2040-03-19 00:00:00,-1858471.381
DRC_S,final_demand,2040-03-19 01:00:00,-1808880.658
DRC_S,final_demand,2040-03-19 02:00:00,-1764012.861
DRC_S,final_demand,2040-03-19 03:00:00,-1738036.768
DRC_S,final_demand,2040-03-19 04:00:00,-1773458.713
DRC_S,final_demand,2040-03-19 05:00:00,-1818326.51
DRC_S,final_demand,2040-03-19 06:00:00,-1740398.231
DRC_S,final_demand,2040-03-19 07:00:00,-1804157.732
DRC_S,final_demand,2040-03-19 08:00:00,-1929315.271
DRC_S,final_demand,2040-03-19 09:00:00,-1997797.698
DRC_S,final_demand,2040-03-19 10:00:00,-1995436.235
DRC_S,final_demand,2040-03-19 11:00:00,-2002520.624
DRC_S,final_demand,2040-03-19 12:00:00,-2019050.865
DRC_S,final_demand,2040-03-19 13:00:00,-2016689.402
DRC_S,final_demand,2040-03-19 14:00:00,-2059195.736
DRC_S,final_demand,2040-03-19 15:00:00,-2087533.292
DRC_S,final_demand,2040-03-19 16:00:00,-2052111.347
DRC_S,final_demand,2040-03-19 17:00:00,-2052111.347
DRC_S,final_demand,2040-03-19 18:00:00,-2217413.757
DRC_S,final_demand,2040-03-19 19:00:00,-2248112.776
DRC_S,final_demand,2040-03-19 20:00:00,-2217413.757
DRC_S,final_demand,2040-03-19 21:00:00,-2151292.793
DRC_S,final_demand,2040-03-19 22:00:00,-2042665.495
DRC_S,final_demand,2040-03-19 23:00:00,-1957652.827
DRC_S,final_demand,2040-03-20 00:00:00,-1926953.808
DRC_S,final_demand,2040-03-20 01:00:00,-1889170.4
DRC_S,final_demand,2040-03-20 02:00:00,-1858471.381
DRC_S,final_demand,2040-03-20 03:00:00,-1839579.677
DRC_S,final_demand,2040-03-20 04:00:00,-1872640.159
DRC_S,final_demand,2040-03-20 05:00:00,-1882086.011
DRC_S,final_demand,2040-03-20 06:00:00,-1804157.732
DRC_S,final_demand,2040-03-20 07:00:00,-1863194.307
DRC_S,final_demand,2040-03-20 08:00:00,-1931676.734
DRC_S,final_demand,2040-03-20 09:00:00,-1969460.142
DRC_S,final_demand,2040-03-20 10:00:00,-1993074.772
DRC_S,final_demand,2040-03-20 11:00:00,-2011966.476
DRC_S,final_demand,2040-03-20 12:00:00,-2059195.736
DRC_S,final_demand,2040-03-20 13:00:00,-2049749.884
DRC_S,final_demand,2040-03-20 14:00:00,-2056834.273
DRC_S,final_demand,2040-03-20 15:00:00,-2054472.81
DRC_S,final_demand,2040-03-20 16:00:00,-2030858.18
DRC_S,final_demand,2040-03-20 17:00:00,-2085171.829
DRC_S,final_demand,2040-03-20 18:00:00,-2290619.11
DRC_S,final_demand,2040-03-20 19:00:00,-2344932.759
DRC_S,final_demand,2040-03-20 20:00:00,-2316595.203
DRC_S,final_demand,2040-03-20 21:00:00,-2250474.239
DRC_S,final_demand,2040-03-20 22:00:00,-2139485.478
DRC_S,final_demand,2040-03-20 23:00:00,-2040304.032
DRC_S,final_demand,2040-03-21 00:00:00,-1950568.438
DRC_S,final_demand,2040-03-21 01:00:00,-1917507.956
DRC_S,final_demand,2040-03-21 02:00:00,-1893893.326
DRC_S,final_demand,2040-03-21 03:00:00,-1882086.011
DRC_S,final_demand,2040-03-21 04:00:00,-1905700.641
DRC_S,final_demand,2040-03-21 05:00:00,-1900977.715
DRC_S,final_demand,2040-03-21 06:00:00,-1815965.047
DRC_S,final_demand,2040-03-21 07:00:00,-1844302.603
DRC_S,final_demand,2040-03-21 08:00:00,-1870278.696
DRC_S,final_demand,2040-03-21 09:00:00,-1889170.4
DRC_S,final_demand,2040-03-21 10:00:00,-1882086.011
DRC_S,final_demand,2040-03-21 11:00:00,-1941122.586
DRC_S,final_demand,2040-03-21 12:00:00,-1995436.235
DRC_S,final_demand,2040-03-21 13:00:00,-2011966.476
DRC_S,final_demand,2040-03-21 14:00:00,-2016689.402
DRC_S,final_demand,2040-03-21 15:00:00,-2021412.328
DRC_S,final_demand,2040-03-21 16:00:00,-2000159.161
DRC_S,final_demand,2040-03-21 17:00:00,-2071003.051
DRC_S,final_demand,2040-03-21 18:00:00,-2285896.184
DRC_S,final_demand,2040-03-21 19:00:00,-2340209.833
DRC_S,final_demand,2040-03-21 20:00:00,-2311872.277
DRC_S,final_demand,2040-03-21 21:00:00,-2245751.313
DRC_S,final_demand,2040-03-21 22:00:00,-2137124.015
DRC_S,final_demand,2040-03-21 23:00:00,-2042665.495
DRC_S,final_demand,2040-03-22 00:00:00,-1752205.546
DRC_S,final_demand,2040-03-22 01:00:00,-1719145.064
DRC_S,final_demand,2040-03-22 02:00:00,-1693168.971
DRC_S,final_demand,2040-03-22 03:00:00,-1683723.119
DRC_S,final_demand,2040-03-22 04:00:00,-1723867.99
DRC_S,final_demand,2040-03-22 05:00:00,-1773458.713
DRC_S,final_demand,2040-03-22 06:00:00,-1697891.897
DRC_S,final_demand,2040-03-22 07:00:00,-1761651.398
DRC_S,final_demand,2040-03-22 08:00:00,-1860832.844
DRC_S,final_demand,2040-03-22 09:00:00,-1941122.586
DRC_S,final_demand,2040-03-22 10:00:00,-1945845.512
DRC_S,final_demand,2040-03-22 11:00:00,-1969460.142
DRC_S,final_demand,2040-03-22 12:00:00,-1993074.772
DRC_S,final_demand,2040-03-22 13:00:00,-2030858.18
DRC_S,final_demand,2040-03-22 14:00:00,-2071003.051
DRC_S,final_demand,2040-03-22 15:00:00,-2118232.311
DRC_S,final_demand,2040-03-22 16:00:00,-2061557.199
DRC_S,final_demand,2040-03-22 17:00:00,-2040304.032
DRC_S,final_demand,2040-03-22 18:00:00,-2181991.812
DRC_S,final_demand,2040-03-22 19:00:00,-2217413.757
DRC_S,final_demand,2040-03-22 20:00:00,-2186714.738
DRC_S,final_demand,2040-03-22 21:00:00,-2125316.7
DRC_S,final_demand,2040-03-22 22:00:00,-2021412.328
DRC_S,final_demand,2040-03-22 23:00:00,-1943484.049
DRC_S,final_demand,2040-03-23 00:00:00,-1813603.584
DRC_S,final_demand,2040-03-23 01:00:00,-1768735.787
DRC_S,final_demand,2040-03-23 02:00:00,-1730952.379
DRC_S,final_demand,2040-03-23 03:00:00,-1707337.749
DRC_S,final_demand,2040-03-23 04:00:00,-1749844.083
DRC_S,final_demand,2040-03-23 05:00:00,-1799434.806
DRC_S,final_demand,2040-03-23 06:00:00,-1728590.916
DRC_S,final_demand,2040-03-23 07:00:00,-1778181.639
DRC_S,final_demand,2040-03-23 08:00:00,-1882086.011
DRC_S,final_demand,2040-03-23 09:00:00,-1934038.197
DRC_S,final_demand,2040-03-23 10:00:00,-1952929.901
DRC_S,final_demand,2040-03-23 11:00:00,-1964737.216
DRC_S,final_demand,2040-03-23 12:00:00,-2007243.55
DRC_S,final_demand,2040-03-23 13:00:00,-2023773.791
DRC_S,final_demand,2040-03-23 14:00:00,-2066280.125
DRC_S,final_demand,2040-03-23 15:00:00,-2068641.588
DRC_S,final_demand,2040-03-23 16:00:00,-2033219.643
DRC_S,final_demand,2040-03-23 17:00:00,-2030858.18
DRC_S,final_demand,2040-03-23 18:00:00,-2184353.275
DRC_S,final_demand,2040-03-23 19:00:00,-2219775.22
DRC_S,final_demand,2040-03-23 20:00:00,-2191437.664
DRC_S,final_demand,2040-03-23 21:00:00,-2127678.163
DRC_S,final_demand,2040-03-23 22:00:00,-2021412.328
DRC_S,final_demand,2040-03-23 23:00:00,-1938761.123
DRC_S,final_demand,2040-03-24 00:00:00,-1806519.195
DRC_S,final_demand,2040-03-24 01:00:00,-1771097.25
DRC_S,final_demand,2040-03-24 02:00:00,-1742759.694
DRC_S,final_demand,2040-03-24 03:00:00,-1730952.379
DRC_S,final_demand,2040-03-24 04:00:00,-1768735.787
DRC_S,final_demand,2040-03-24 05:00:00,-1815965.047
DRC_S,final_demand,2040-03-24 06:00:00,-1738036.768
DRC_S,final_demand,2040-03-24 07:00:00,-1787627.491
DRC_S,final_demand,2040-03-24 08:00:00,-1877363.085
DRC_S,final_demand,2040-03-24 09:00:00,-1922230.882
DRC_S,final_demand,2040-03-24 10:00:00,-1943484.049
DRC_S,final_demand,2040-03-24 11:00:00,-1981267.457
DRC_S,final_demand,2040-03-24 12:00:00,-2009605.013
DRC_S,final_demand,2040-03-24 13:00:00,-2052111.347
DRC_S,final_demand,2040-03-24 14:00:00,-2106424.996
DRC_S,final_demand,2040-03-24 15:00:00,-2165461.571
DRC_S,final_demand,2040-03-24 16:00:00,-2125316.7
DRC_S,final_demand,2040-03-24 17:00:00,-2099340.607
DRC_S,final_demand,2040-03-24 18:00:00,-2241028.387
DRC_S,final_demand,2040-03-24 19:00:00,-2264643.017
DRC_S,final_demand,2040-03-24 20:00:00,-2224498.146
DRC_S,final_demand,2040-03-24 21:00:00,-2151292.793
DRC_S,final_demand,2040-03-24 22:00:00,-2042665.495
DRC_S,final_demand,2040-03-24 23:00:00,-1962375.753
DRC_S,final_demand,2040-03-25 00:00:00,-1827772.362
DRC_S,final_demand,2040-03-25 01:00:00,-1792350.417
DRC_S,final_demand,2040-03-25 02:00:00,-1764012.861
DRC_S,final_demand,2040-03-25 03:00:00,-1752205.546
DRC_S,final_demand,2040-03-25 04:00:00,-1780543.102
