DRC_S1,Djibouti1,Egypt_AL1,Egypt_CN1,Egypt_CN2,Egypt_CN3,Egypt_CN4,Egypt_CR1,Egypt_ME1,Egypt_NE1,Egypt_UE1,Egypt_UE2,Eritrea1,Ethiopia1,Ethiopia2,Ethiopia3,Ethiopia4,Ethiopia5,KEN_MTKR1,KEN_MTKR2,KEN_MTKR3,KEN_NR1,KEN_WSTR1,Libya1,Libya2,Libya3,Libya4,SouthSudan1,SouthSudan2,Sudan1,Sudan2,Sudan3,Sudan4,Sudan5,Sudan6,Sudan7,TAN_CR1,TAN_CR2,TAN_CR3,TAN_CR4,TAN_ER1,TAN_LR1,TAN_SR1,TAN_SWR1,TAN_WR1,Uganda1,DRC_W1
0.1910420877920641,0.9039073469670698,0.7909447913299095,0.8779550253899593,0.7367370927101212,0.8764079378432854,0.5564965716692859,0.7573141763501947,0.7517503210910632,0.8863447203062786,0.4551661688720748,0.693837983614885,0.7385156969667188,0.6611522774915247,0.8385884720920671,0.1345092805575195,0.902414774160302,0.2931996684910158,0.3156809100136015,0.557115188568639,0.2839193733240702,0.4834106406629704,0.5490226675559607,0.5157583459104464,0.2288601452314166,0.5653070400338007,0.5675377864291098,0.1477002318104369,0.9945418465560408,0.9332077528725938,0.9299816368576947,0.9900906837036366,0.9728120320505884,0.9087004320241308,0.7786480114718741,0.990753250298493,0.2175966876522932,0.067493775066578,0.3148270051357725,0.1009760508590675,0.2525300807104904,0.3440942233984646,0.7999573863616072,0.3587099599821332,0.1821922762558979,0.2563383419709965,0.5418803359020792
0.1676862271796637,0.8449946422022717,0.8046221311058801,0.8857382230929828,0.728759430244897,0.8873231634575075,0.6011921348660485,0.6479153454253022,0.7652304135645148,0.8146290834440717,0.3955317969062912,0.7110827505078039,0.6022588950339582,0.6315317734031591,0.8395958828605463,0.1386805876051993,0.8820043900326457,0.3191149740974351,0.3242075132392978,0.5672502558123909,0.2046333914040686,0.2963424307778867,0.4842245837405865,0.4872661000618058,0.2012894432786942,0.5020998044210411,0.5845712849851907,0.1528436966069184,0.9994840299954486,0.9191161303886394,0.9320165337186652,0.9920015006974534,0.9693961644556034,0.9070331814900978,0.7289215871734422,0.9912408039262628,0.1657607274818813,0.0794703506107629,0.4488577778442632,0.0734385826237308,0.3113090609016884,0.2604020332931388,0.8726839488625642,0.2636777844668588,0.0781834899870102,0.1749225018520343,0.4236487053915007
0.1932736460957757,0.8134177238636356,0.8090225938718992,0.8639254865287871,0.7262321059965037,0.8935919225027005,0.6496073077340813,0.539040271063316,0.7557074235832979,0.7113256797951171,0.3851441096353426,0.7389027165141078,0.5020004529948234,0.6618137591669232,0.7907092576475943,0.1480937451623351,0.8991755170912474,0.3705016834941934,0.2813851985974471,0.6242132669943907,0.197812037937729,0.194453023295301,0.4391383488724079,0.4096638699935234,0.1722674522874778,0.4565113944365114,0.5808257625475298,0.1991088851200427,0.9997678860011192,0.9143402251989412,0.9350785555643084,0.993021828175571,0.9702424799683914,0.9027762347703018,0.7269520251411365,0.9934517306245508,0.0896288678178007,0.0823417768046285,0.4328546437976025,0.0779437172479359,0.2794513939881989,0.1795322132730356,0.8833813920443367,0.2120834167190741,0.070451573354662,0.1535170244273304,0.4151357592729477
0.206531603562604,0.7132837480066695,0.8176064957379385,0.831863727759435,0.7391577989590843,0.905997778116718,0.7029657949456759,0.4651353490430587,0.7274423323952297,0.6010596104743805,0.4186872316047148,0.7784245253925867,0.4085754283156761,0.7145210056120161,0.6411414803752621,0.1508877474103898,0.899941156603224,0.4293175308724419,0.2207487897746149,0.6107945829376086,0.2150499468915161,0.283904225705516,0.4098022016903179,0.3291099437042851,0.1523548373438349,0.4633594530946036,0.5396726160298339,0.3197817750296358,0.9999999999999998,0.9182464927099416,0.939298431306822,0.994674185743203,0.9705983186653476,0.8940513923367667,0.7331565206878452,0.9938603929435652,0.0593888194220365,0.0818984049638978,0.4426221545035965,0.0671949108974909,0.057766140863999,0.1323977338557645,0.8705944602260381,0.1969683701568062,0.0477840212500732,0.145994152479859,0.5798061581506808
0.2102437773437652,0.6632675206388522,0.8351187028935176,0.8151186246207704,0.7430731053695521,0.893592836646635,0.7182734294383197,0.4791647570016134,0.6981649113834697,0.549550494673175,0.4870648816242291,0.8101409267541115,0.3393251149849287,0.7536771635713927,0.4957722032585016,0.1697215910353032,0.7838935415775026,0.4725448747722223,0.205842820306501,0.6008113196391597,0.2203109717909598,0.3130847024846286,0.374421413016347,0.2497966494105703,0.1730840900352319,0.4624284543333506,0.5591498618240647,0.4305237269735542,0.9996719661074616,0.92878144256034,0.9507933771825758,0.9938534523278164,0.969466001138271,0.898656258199462,0.7760277845613267,0.9947365048096324,0.0694354473073061,0.0778645434754637,0.4195756981171396,0.0532279013605177,0.0379869772540521,0.0780982886844678,0.8418011363622261,0.1478360461880137,0.0350496526352671,0.1555834196890076,0.5490062981090249
0.2325088248616468,0.6882255203925017,0.8624130186971782,0.7170177067568354,0.7496217780076959,0.9099805616915873,0.6947961745059542,0.4950980265341277,0.652476753151198,0.4853582851001239,0.5275526819134093,0.8279853745153882,0.3301658819827939,0.7553055820218136,0.4907698466925212,0.1662147202702205,0.5430502321679486,0.4531146566534525,0.1964483408609571,0.6216161397035326,0.198119997248104,0.2112030180633213,0.3954438966560818,0.2228361058905598,0.194797746709808,0.43082625577946,0.5235605139980039,0.6635740858680781,0.9990555919759462,0.933735039758933,0.9604987783365158,0.9952140629603724,0.9655425806731828,0.9022839405003754,0.7893015737515077,0.9942828634668838,0.0528613037339827,0.0701417127616268,0.3374530585680949,0.0366454045110879,0.0569214966968802,0.044242895521784,0.8293856534076975,0.1217561495682173,0.0311548835303842,0.1624898593625351,0.4565801259610845
0.1999297028217631,0.6571098041725725,0.8796742943664114,0.6444577340433753,0.7522983592334859,0.9172455244913678,0.676160236664433,0.4966306804923555,0.6410477780680919,0.4654702880847777,0.5444849341769097,0.8294993101938447,0.299340379916652,0.7731555642794612,0.4804461185054172,0.1994981431174927,0.3652480371510527,0.3849110859002788,0.2478981478249694,0.6315841546068581,0.2702008100435891,0.1398535758396579,0.3955798244569721,0.2178721627428659,0.1612367015116769,0.3921273425680108,0.4939497584704018,0.7873522266566846,0.9967303938516322,0.9344273007040416,0.9674025939258593,0.9952908347627972,0.967576294933953,0.9013387633521798,0.7948179821934742,0.9946724126678697,0.0618951411951426,0.086832440002788,0.3222485201857069,0.0291185431978575,0.2901806676470818,0.0323576209351233,0.8506669034077673,0.099491256815753,0.0747674703711678,0.112315544041175,0.380160251922782
0.2028699653048657,0.5515465266780313,0.8810646681525094,0.5577277709504905,0.7491395457777477,0.9259409740745116,0.6457453332002173,0.4436603212337753,0.6197272026770483,0.389450438664866,0.5259172701438681,0.8281598541261735,0.2319347785405668,0.7812589852688585,0.4378516596230067,0.2847037010963787,0.289982271005158,0.329095582060726,0.3321040522925081,0.6703121418831192,0.4785715453070457,0.0516168609645169,0.3681853562579009,0.2021409656668537,0.1580099717543983,0.3487670078970316,0.4389353889511853,0.8172711898785936,0.9886197500669632,0.9409650863590326,0.9748808060313772,0.9952661255031549,0.9688793730022892,0.905386157898848,0.8244078931359768,0.9951708846865004,0.0759749053618276,0.0787331776239187,0.3239516760433129,0.0243803467830072,0.3867270726398548,0.0287164972258754,0.8027372159070607,0.1000073592061528,0.0902437678784206,0.0447638786087517,0.3401266619986354
0.2470588324051149,0.5092472287360312,0.8810162138252707,0.4775542242400649,0.7562950191386538,0.9357440263079514,0.6150088285499109,0.3972474717395501,0.6088741330653298,0.3339405139549101,0.4856308170606227,0.8314330535348056,0.1666136841772802,0.7985216779314629,0.4272295944225968,0.3878749685145416,0.2431184466076301,0.3923184496399413,0.406550757774431,0.6617963094061291,0.6838523580680144,0.0077354067690339,0.3176236917699402,0.1965480971345531,0.1671387947252449,0.336118781775743,0.3991317130802555,0.7736959193144849,0.977233844576276,0.9458062467937108,0.9760282940825442,0.9946125008451188,0.9697503831167013,0.9067296855976515,0.852582316704657,0.9955713522784376,0.0829659570716283,0.084982727702532,0.3312204439432401,0.021149604650433,0.3539499266359349,0.0427048152413326,0.7149034090881419,0.1065980551828554,0.0510533306085646,0.0418946706152257,0.4027284814516528
0.2757260521996317,0.433428254724896,0.8590691597056906,0.4081254613095095,0.7430265911619847,0.9283307178598714,0.5642959487714361,0.3330374518237638,0.5792481376892236,0.2674305892449542,0.4264871054419866,0.8109277270200321,0.1278025150747357,0.8162266855213124,0.3858913358650582,0.4886634186699259,0.2290133389681196,0.4408733005108791,0.4485079141091425,0.6484739811371958,0.7950623878946408,0.0553999874427481,0.3253906161319149,0.177340348103957,0.1878512437518295,0.3386798856483648,0.4215185695685222,0.7237520136052293,0.9673553045813028,0.9526503499807776,0.976772834559683,0.9937275263183868,0.9699067822586664,0.902379819546213,0.879694095402604,0.9961668852324008,0.0639025385076526,0.1219456741909898,0.3318613056298674,0.0208839311557943,0.4061507703596371,0.0435764760235815,0.6827187499974746,0.115760484892026,0.0499871270941112,0.0844699481882385,0.4463736878894863
